lI (210194) sensors;210012436;A;-0.015498;-0.013582;-0.016188;3.000000
lI (210219) sensors;210032707;A;0.020492;-0.001232;0.020064;3.000000
lI (210234) sensors;210052486;A;-0.026965;0.019652;-0.016124;3.000000
lI (210254) sensors;210072473;A;-0.015498;-0.013582;-0.016188;3.000000
lI (210274) sensors;210092353;A;-0.027889;0.019267;0.019018;3.000000
lI (210294) sensors;210112328;A;-0.027889;0.019267;0.019018;3.000000
lI (210314) sensors;210132267;A;0.012496;0.025002;-0.015029;3.000000
lI (210334) sensors;210152108;A;0.023963;-0.008232;-0.015093;3.000000
lI (210349) sensors;210171110;P;0.000000;0.000000;-17.000000;4294967.500000
lI (210349) sensors;210171110;S;0.000000;0.000000;171.755997
lI (210354) sensors;210172059;A;0.023040;-0.008617;0.020050;3.000000
lI (210374) sensors;210192102;A;0.023040;-0.008617;0.020050;3.000000
lI (210394) sensors;210212092;A;0.012496;0.025002;-0.015029;3.000000
lI (210414) sensors;210231946;A;-0.012949;-0.020967;-0.016202;3.000000
lI (210434) sensors;210251551;A;0.023040;-0.008617;0.020050;3.000000
lI (210454) sensors;210271939;A;-0.024417;0.012267;-0.016139;3.000000
lI (210474) sensors;210291867;A;-0.012949;-0.020967;-0.016202;3.000000
lI (210494) sensors;210311844;A;0.023961;-0.008230;-0.015097;3.000000
lI (210514) sensors;210331800;A;0.023961;-0.008230;-0.015097;3.000000
lI (210534) sensors;210351770;A;0.023961;-0.008230;-0.015097;3.000000
lI (210554) sensors;210371695;A;0.005111;0.022457;-0.015250;3.000000
lI (210574) sensors;210391619;A;0.005111;0.022457;-0.015250;3.000000
lI (210594) sensors;210411440;A;-0.031800;0.009722;-0.016359;3.000000
lI (210614) sensors;210431567;A;0.016581;-0.010777;-0.015316;3.000000
lI (210634) sensors;210451573;A;0.016581;-0.010777;-0.015316;3.000000
lI (210654) sensors;210471352;A;0.016581;-0.010777;-0.015316;3.000000
lI (210674) sensors;210491382;A;0.016581;-0.010777;-0.015316;3.000000
lI (210694) sensors;210511396;A;0.016375;-0.010863;-0.007508;3.000000
lI (210714) sensors;210531348;A;0.016375;-0.010863;-0.007508;3.000000
lI (210734) sensors;210551260;A;0.016375;-0.010863;-0.007508;3.000000
lI (210754) sensors;210571133;A;-0.020537;-0.023598;-0.008619;3.000000
lI (210774) sensors;210591207;A;-0.032005;0.009636;-0.008547;3.000000
lI (210794) sensors;210611144;A;0.016375;-0.010863;-0.007508;3.000000
