lI (352499) sensors;352317628;O;-0.036133;-0.024597;-0.399780;0.915588
lI (352499) sensors;352317546;A;0.063293;0.036565;-0.484454
lI (352514) sensors;352335392;B;119.864006
lI (352519) sensors;352337762;O;-0.033508;-0.022156;-0.396729;0.917053
lI (352519) sensors;352337683;A;0.031711;-0.062891;-0.362940
lI (352529) sensors;352353059;U;0.683843
lI (352539) sensors;352357711;O;-0.031555;-0.019165;-0.394348;0.918213
lI (352539) sensors;352357641;A;-0.091578;-0.167606;-0.317685
lI (352559) sensors;352377750;O;-0.029358;-0.016541;-0.391907;0.919373
lI (352559) sensors;352377763;A;-0.245229;-0.088254;-0.277780
lI (352579) sensors;352397824;O;-0.027039;-0.015076;-0.389526;0.920532
lI (352579) sensors;352397828;A;-0.332686;0.415835;-0.117884
lI (352599) sensors;352417580;O;-0.024902;-0.014893;-0.388062;0.921204
lI (352599) sensors;352417599;A;-0.274614;0.299133;-0.101615
lI (352614) sensors;352436771;B;119.859818
lI (352619) sensors;352437204;O;-0.022156;-0.015686;-0.387634;0.921387
lI (352619) sensors;352437323;A;-0.280656;0.178157;0.065485
lI (352629) sensors;352453201;U;0.617286
lI (352639) sensors;352457562;O;-0.018738;-0.016846;-0.387451;0.921570
lI (352639) sensors;352457493;A;-0.331001;0.349450;0.177352
lI (352659) sensors;352477623;O;-0.016479;-0.018066;-0.387634;0.921509
lI (352659) sensors;352477548;A;0.147152;0.384123;0.158044
lI (352679) sensors;352497594;O;-0.016418;-0.018799;-0.388062;0.921326
lI (352679) sensors;352497631;A;0.295617;0.330237;0.046413
lI (352699) sensors;352517370;O;-0.017944;-0.018982;-0.387756;0.921387
lI (352699) sensors;352517488;A;0.253062;0.360924;-0.023669
lI (352714) sensors;352538216;B;119.845177
lI (352719) sensors;352537273;O;-0.019653;-0.018921;-0.386108;0.922058
lI (352719) sensors;352537392;A;0.132753;0.253422;-0.053319
lI (352729) sensors;352552573;U;0.550270
lI (352739) sensors;352557266;O;-0.021362;-0.018250;-0.383301;0.923218
lI (352739) sensors;352557385;A;-0.001552;0.282229;-0.050344
lI (352759) sensors;352577435;O;-0.022278;-0.017151;-0.380127;0.924500
lI (352759) sensors;352577355;A;-0.059568;0.208643;0.026909
lI (352779) sensors;352597310;O;-0.021851;-0.015686;-0.376587;0.925964
lI (352779) sensors;352597251;A;-0.251861;0.254679;0.222104
lI (352799) sensors;352617145;O;-0.021362;-0.013367;-0.373047;0.927490
lI (352799) sensors;352617263;A;-0.412939;0.438902;0.760726
lI (352819) sensors;352637072;O;-0.021545;-0.010925;-0.370361;0.928589
lI (352819) sensors;352639669;B;119.782410
lI (352819) sensors;352637227;A;-0.553257;0.445063;0.867857
lI (352829) sensors;352652491;U;0.491961
lI (352839) sensors;352657071;O;-0.020996;-0.009277;-0.368347;0.929382
lI (352839) sensors;352657186;A;-0.771082;0.349174;1.190851
lI (352859) sensors;352677107;O;-0.019043;-0.008423;-0.367004;0.929993
lI (352859) sensors;352677037;A;-0.687774;0.386116;1.456713
lI (352879) sensors;352697107;O;-0.017456;-0.007141;-0.366028;0.930420
lI (352879) sensors;352696950;A;-0.564372;0.370714;2.002809
lI (352894) sensors;352717116;O;-0.016418;-0.005981;-0.365112;0.930786
lI (352899) sensors;352717032;A;-0.652736;0.284563;2.202845
lI (352914) sensors;352736993;O;-0.015930;-0.005981;-0.365173;0.930786
lI (352919) sensors;352736915;A;-0.433068;0.227397;2.204703
lI (352919) sensors;352740799;B;119.778229
lI (352929) sensors;352752348;U;0.431996
lI (352939) sensors;352756898;O;-0.016296;-0.006958;-0.365662;0.930603
lI (352939) sensors;352757056;A;-0.130131;0.246389;1.933846
lI (352944) sensors;352768798;P;0.000000;0.000000;-17.000000
lI (352944) sensors;352768798;S;0.000000;0.000000
lI (352954) sensors;352776750;O;-0.016357;-0.007690;-0.365112;0.930786
lI (352959) sensors;352776936;A;-0.054172;0.064033;1.979317
lI (352979) sensors;352796735;O;-0.015564;-0.007202;-0.363342;0.931519
lI (352979) sensors;352796790;A;-0.016760;-0.031426;2.166461
lI (352994) sensors;352816662;O;-0.015076;-0.005066;-0.361328;0.932312
lI (352999) sensors;352816620;A;-0.110250;0.018633;2.317185
lI (353014) sensors;352836866;O;-0.014221;-0.002014;-0.360107;0.932800
lI (353019) sensors;352836950;A;-0.321011;-0.039085;2.551103
lI (353019) sensors;352841846;B;119.692451
lI (353029) sensors;352852213;U;0.395503
lI (353039) sensors;352856788;O;-0.012451;0.001648;-0.360107;0.932861
lI (353039) sensors;352856676;A;-0.139675;-0.043192;2.687251
lI (353054) sensors;352876751;O;-0.010193;0.005371;-0.360291;0.932739
lI (353059) sensors;352876668;A;-0.020532;-0.016904;2.946544
lI (353079) sensors;352896662;O;-0.007263;0.007996;-0.359924;0.932922
lI (353079) sensors;352896606;A;-0.007471;-0.033009;3.329331
lI (353094) sensors;352916464;O;-0.005127;0.009521;-0.358948;0.933289
lI (353099) sensors;352916578;A;0.039745;0.201946;3.854919
lI (353114) sensors;352936635;O;-0.004883;0.010864;-0.357544;0.933838
lI (353119) sensors;352936551;A;0.007272;0.233003;3.848387
lI (353124) sensors;352943375;B;119.648514
lI (353129) sensors;352952180;U;0.386124
lI (353134) sensors;352956424;O;-0.006958;0.012939;-0.356018;0.934326
lI (353139) sensors;352956341;A;0.082827;0.206032;3.599671
lI (353154) sensors;352976439;O;-0.010437;0.015320;-0.354370;0.934937
lI (353159) sensors;352976370;A;0.041771;0.181849;3.335243
lI (353174) sensors;352996478;O;-0.014526;0.017334;-0.352661;0.935486
lI (353179) sensors;352996402;A;-0.133749;0.046613;2.714860
lI (353194) sensors;353016444;O;-0.018738;0.018738;-0.351135;0.935974
lI (353199) sensors;353016453;A;-0.175270;0.008825;2.449311
lI (353214) sensors;353036345;O;-0.022583;0.019714;-0.349548;0.936401
lI (353219) sensors;353036282;A;-0.260979;-0.008273;2.209217
lI (353224) sensors;353044829;B;119.648514
lI (353229) sensors;353052264;U;0.410697
lI (353234) sensors;353055746;O;-0.025757;0.020325;-0.348083;0.936890
lI (353234) sensors;353055867;A;-0.385814;-0.129409;1.916873
lI (353254) sensors;353076084;O;-0.028137;0.020447;-0.347229;0.937134
lI (353259) sensors;353076207;A;-0.253104;-0.134676;1.738882
lI (353274) sensors;353096046;O;-0.029846;0.020081;-0.346985;0.937195
lI (353279) sensors;353096165;A;-0.156267;-0.036602;1.561613
lI (353294) sensors;353115984;O;-0.030029;0.019043;-0.346985;0.937195
lI (353299) sensors;353116037;A;-0.034677;-0.097975;1.474749
lI (353314) sensors;353135967;O;-0.029846;0.018066;-0.347046;0.937195
lI (353319) sensors;353136082;A;0.177553;0.012626;1.595194
lI (353324) sensors;353146093;B;119.669434
lI (353329) sensors;353152350;U;0.442153
lI (353334) sensors;353155939;O;-0.031006;0.017822;-0.347107;0.937134
lI (353339) sensors;353156060;A;0.266870;0.013564;1.496333
lI (353354) sensors;353175966;O;-0.033630;0.017578;-0.347107;0.937073
lI (353359) sensors;353175882;A;0.255636;-0.027451;1.307214
lI (353374) sensors;353195929;O;-0.036743;0.016418;-0.346619;0.937134
lI (353379) sensors;353195862;A;0.180284;-0.030889;0.873357
lI (353394) sensors;353215782;O;-0.039246;0.014160;-0.345642;0.937439
lI (353399) sensors;353215821;A;-0.248878;-0.147034;0.199214
lI (353414) sensors;353235908;O;-0.040833;0.011047;-0.345276;0.937561
lI (353414) sensors;353235830;A;-0.194480;-0.149641;0.035580
lI (353424) sensors;353247315;B;119.629684
lI (353429) sensors;353252512;U;0.486836
lI (353434) sensors;353255693;O;-0.042297;0.007751;-0.346313;0.937134
lI (353439) sensors;353255770;A;-0.142102;-0.087595;0.020590
lI (353454) sensors;353275407;O;-0.043518;0.004517;-0.348145;0.936401
lI (353454) sensors;353275327;A;0.131547;-0.012541;0.070369
lI (353474) sensors;353295786;O;-0.044006;0.001587;-0.349915;0.935730
lI (353479) sensors;353295684;A;0.189404;-0.023845;0.054344
lI (353494) sensors;353315717;O;-0.043701;-0.001160;-0.351196;0.935303
lI (353494) sensors;353315521;A;0.029048;-0.015675;0.090659
lI (353514) sensors;353335531;O;-0.042908;-0.003601;-0.352234;0.934937
lI (353519) sensors;353335550;A;-0.040509;0.009800;0.153056
lI (353529) sensors;353348284;B;119.669434
lI (353529) sensors;353352642;U;0.531431
lI (353534) sensors;353355460;O;-0.042480;-0.005920;-0.354004;0.934265
lI (353534) sensors;353355582;A;0.010244;0.096605;0.321042
lI (353554) sensors;353375387;O;-0.043030;-0.008484;-0.356506;0.933289
lI (353554) sensors;353375503;A;0.125548;0.130843;0.276978
lI (353574) sensors;353395581;O;-0.044373;-0.011536;-0.359009;0.932190
lI (353574) sensors;353395503;A;0.271810;0.109741;0.230346
lI (353594) sensors;353415403;O;-0.045959;-0.015137;-0.360535;0.931458
lI (353599) sensors;353415341;A;0.293836;0.134003;0.150368
lI (353614) sensors;353435480;O;-0.047363;-0.018860;-0.360840;0.931213
lI (353614) sensors;353435402;A;0.045858;0.084224;-0.012504
lI (353629) sensors;353449767;B;119.725922
lI (353629) sensors;353453102;U;0.576384
lI (353634) sensors;353455235;O;-0.048950;-0.022217;-0.360718;0.931152
lI (353634) sensors;353455358;A;-0.116253;0.124983;-0.132057
lI (353654) sensors;353475205;O;-0.051392;-0.025330;-0.361145;0.930725
lI (353654) sensors;353475170;A;-0.225783;0.079064;-0.361289
lI (353674) sensors;353495162;O;-0.054199;-0.028076;-0.362427;0.929993
lI (353674) sensors;353495085;A;-0.084421;-0.098734;-0.685620
lI (353694) sensors;353515312;O;-0.056519;-0.030151;-0.364258;0.929077
lI (353699) sensors;353515345;A;0.040608;-0.191543;-0.829513
lI (353714) sensors;353535228;O;-0.057434;-0.031921;-0.365845;0.928345
lI (353714) sensors;353535150;A;-0.046069;-0.213087;-0.780603
lI (353729) sensors;353551286;B;119.771950
lI (353729) sensors;353552875;U;0.625137
lI (353734) sensors;353555005;O;-0.056458;-0.034424;-0.366821;0.927917
lI (353739) sensors;353554945;A;-0.210788;-0.097527;-0.689462
lI (353754) sensors;353575173;O;-0.054810;-0.037781;-0.367798;0.927490
lI (353754) sensors;353575091;A;-0.316305;-0.099174;-0.473401
lI (353774) sensors;353595103;O;-0.053528;-0.041565;-0.369507;0.926758
lI (353774) sensors;353595021;A;-0.254214;-0.071127;-0.512814
lI (353794) sensors;353615069;O;-0.052979;-0.045166;-0.371643;0.925781
lI (353799) sensors;353615068;A;-0.213829;-0.071525;-0.670632
lI (353814) sensors;353634930;O;-0.052673;-0.048218;-0.373840;0.924744
lI (353819) sensors;353634865;A;-0.210083;-0.070465;-0.786426
lI (353834) sensors;353652384;B;119.771950
lI (353834) sensors;353656018;U;0.661221
lI (353834) sensors;353654800;O;-0.051880;-0.050049;-0.375854;0.923889
lI (353834) sensors;353654721;A;-0.063476;-0.302792;-0.708649
lI (353854) sensors;353674747;O;-0.050964;-0.050659;-0.377747;0.923096
lI (353854) sensors;353674869;A;-0.065083;-0.174000;-0.651313
lI (353874) sensors;353694909;O;-0.050415;-0.050354;-0.379456;0.922485
lI (353874) sensors;353694826;A;-0.066165;-0.120160;-0.548124
lI (353894) sensors;353714872;O;-0.050598;-0.049622;-0.381042;0.921875
lI (353894) sensors;353714791;A;-0.136463;-0.098876;-0.601910
lI (353914) sensors;353734805;O;-0.050781;-0.049316;-0.382263;0.921326
lI (353919) sensors;353734699;A;-0.265163;-0.127559;-0.636230
lI (353929) sensors;353753125;U;0.698891
lI (353934) sensors;353753739;B;119.792870
lI (353934) sensors;353754212;O;-0.049316;-0.049988;-0.383118;0.921021
lI (353939) sensors;353754131;A;-0.341777;-0.136855;-0.576877
lI (353944) sensors;353768727;P;0.000000;0.000000;-17.000000
lI (353949) sensors;353768727;S;0.000000;0.000000
lI (353954) sensors;353774732;O;-0.046814;-0.051208;-0.383728;0.920837
lI (353959) sensors;353774669;A;-0.391875;-0.096655;-0.393442
lI (353974) sensors;353794702;O;-0.044800;-0.052734;-0.384644;0.920471
lI (353974) sensors;353794825;A;-0.330307;0.006503;-0.289885
lI (353994) sensors;353814443;O;-0.043640;-0.054688;-0.386108;0.919800
lI (353994) sensors;353814562;A;-0.237519;0.072146;-0.368180
lI (354014) sensors;353834546;O;-0.043091;-0.056152;-0.387878;0.919006
lI (354014) sensors;353834606;A;-0.058586;0.007294;-0.379896
lI (354034) sensors;353853231;U;0.741265
lI (354034) sensors;353854870;B;119.799149
lI (354034) sensors;353854389;O;-0.043030;-0.056458;-0.389648;0.918213
lI (354034) sensors;353854317;A;0.084115;0.079117;-0.497114
lI (354054) sensors;353874298;O;-0.043091;-0.055847;-0.391113;0.917664
lI (354054) sensors;353874419;A;0.142073;0.052901;-0.813452
lI (354074) sensors;353894397;O;-0.042480;-0.054871;-0.391968;0.917358
lI (354074) sensors;353894316;A;0.065495;-0.098001;-0.800033
lI (354094) sensors;353914275;O;-0.040894;-0.054138;-0.392639;0.917175
lI (354094) sensors;353914254;A;-0.047120;-0.006711;-0.712044
lI (354114) sensors;353934269;O;-0.039368;-0.053528;-0.393372;0.916992
lI (354114) sensors;353934216;A;-0.017933;0.047863;-0.637323
lI (354134) sensors;353953346;U;0.774155
lI (354134) sensors;353954087;O;-0.038574;-0.052673;-0.394287;0.916687
lI (354139) sensors;353956608;B;119.792870
lI (354139) sensors;353954125;A;0.071043;0.281917;-0.570897
lI (354154) sensors;353974086;O;-0.039062;-0.051331;-0.395020;0.916443
lI (354154) sensors;353974202;A;0.109839;0.152949;-0.719367
lI (354174) sensors;353994023;O;-0.039673;-0.050171;-0.395447;0.916260
lI (354174) sensors;353993961;A;0.095057;0.074173;-0.979343
lI (354194) sensors;354013582;O;-0.039062;-0.049316;-0.395386;0.916382
lI (354194) sensors;354013501;A;0.008396;0.012660;-0.745112
lI (354214) sensors;354033943;O;-0.037598;-0.048523;-0.394897;0.916687
lI (354214) sensors;354033977;A;-0.076833;0.135561;-0.578152
lI (354234) sensors;354053406;U;0.797321
lI (354234) sensors;354054093;O;-0.036133;-0.048035;-0.394592;0.916870
lI (354234) sensors;354054072;A;-0.142358;0.120250;-0.465764
lI (354239) sensors;354057671;B;119.832626
lI (354254) sensors;354073854;O;-0.035278;-0.047913;-0.394897;0.916809
lI (354254) sensors;354073898;A;-0.119203;0.074608;-0.451601
lI (354274) sensors;354093978;O;-0.034973;-0.047668;-0.395508;0.916565
lI (354274) sensors;354093896;A;-0.028836;0.088889;-0.561580
lI (354294) sensors;354113768;O;-0.034607;-0.046997;-0.396240;0.916321
lI (354294) sensors;354113890;A;0.002851;0.043981;-0.562813
lI (354314) sensors;354133793;O;-0.033447;-0.045593;-0.397156;0.916016
lI (354314) sensors;354133827;A;0.071856;-0.037171;-0.475802
lI (354334) sensors;354153460;U;0.821092
lI (354334) sensors;354153646;O;-0.031555;-0.044006;-0.398132;0.915710
lI (354334) sensors;354153677;A;0.058215;-0.110058;-0.391178
lI (354339) sensors;354159417;B;119.845177
lI (354354) sensors;354173831;O;-0.028992;-0.043396;-0.399231;0.915344
lI (354359) sensors;354173796;A;0.011633;0.044835;-0.215382
lI (354374) sensors;354193548;O;-0.026611;-0.043762;-0.400330;0.914917
lI (354374) sensors;354193667;A;0.033641;0.012716;-0.132590
lI (354394) sensors;354213521;O;-0.024841;-0.044617;-0.401367;0.914490
lI (354394) sensors;354213657;A;0.050068;-0.014850;-0.054584
lI (354414) sensors;354233288;O;-0.023621;-0.045715;-0.402222;0.914062
lI (354414) sensors;354233332;A;0.157966;-0.011017;-0.047762
lI (354434) sensors;354253534;U;0.846878
lI (354434) sensors;354253444;O;-0.022827;-0.046753;-0.402954;0.913757
lI (354434) sensors;354253565;A;0.087592;0.088464;-0.166118
lI (354439) sensors;354260722;B;119.859818
lI (354454) sensors;354273338;O;-0.022339;-0.047974;-0.403381;0.913513
lI (354454) sensors;354273457;A;0.057805;0.086706;-0.207160
lI (354474) sensors;354293494;O;-0.022705;-0.049133;-0.403687;0.913269
lI (354474) sensors;354293359;A;0.000431;0.149559;-0.322574
lI (354494) sensors;354313286;O;-0.023865;-0.049805;-0.404114;0.913025
lI (354494) sensors;354313417;A;-0.107607;0.005556;-0.515212
lI (354514) sensors;354333240;O;-0.025696;-0.049988;-0.404663;0.912720
lI (354514) sensors;354333245;A;-0.145893;-0.077590;-0.616753
lI (354534) sensors;354353224;O;-0.027466;-0.050049;-0.405579;0.912292
lI (354534) sensors;354353190;A;-0.137326;-0.160260;-0.647623
lI (354534) sensors;354355915;U;0.858198
lI (354539) sensors;354362244;B;119.916306
lI (354554) sensors;354373257;O;-0.028442;-0.050476;-0.406860;0.911682
lI (354554) sensors;354373188;A;-0.032668;-0.150033;-0.672549
lI (354574) sensors;354393257;O;-0.028687;-0.051086;-0.408020;0.911072
lI (354579) sensors;354393297;A;0.116106;-0.205269;-0.656795
lI (354594) sensors;354413307;O;-0.028137;-0.051758;-0.408752;0.910767
lI (354594) sensors;354413225;A;0.122632;-0.174989;-0.564771
lI (354614) sensors;354433208;O;-0.027161;-0.051758;-0.409180;0.910583
lI (354619) sensors;354433126;A;0.164451;-0.125109;-0.420952
lI (354634) sensors;354452947;O;-0.026245;-0.051025;-0.409546;0.910461
lI (354634) sensors;354453988;U;0.882133
lI (354634) sensors;354452869;A;0.120088;-0.095358;-0.116455
lI (354644) sensors;354463414;B;119.949783
lI (354654) sensors;354473171;O;-0.025208;-0.050110;-0.409851;0.910400
lI (354654) sensors;354473090;A;0.094498;-0.136474;-0.032443
lI (354674) sensors;354492886;O;-0.024414;-0.049255;-0.410034;0.910400
lI (354674) sensors;354492890;A;0.035461;-0.199033;0.039125
lI (354694) sensors;354513043;O;-0.023621;-0.048889;-0.410156;0.910400
lI (354694) sensors;354512971;A;-0.049431;-0.185561;0.070993
lI (354714) sensors;354532774;O;-0.022644;-0.049683;-0.410400;0.910278
lI (354714) sensors;354532893;A;-0.171423;0.034811;0.126206
lI (354734) sensors;354552755;O;-0.021606;-0.051636;-0.411011;0.909912
lI (354734) sensors;354553698;U;0.893717
lI (354734) sensors;354552758;A;-0.045977;0.063669;0.065922
lI (354744) sensors;354564422;B;119.933044
lI (354754) sensors;354572886;O;-0.021240;-0.054077;-0.412048;0.909302
lI (354754) sensors;354572805;A;0.054656;0.156610;0.026726
lI (354774) sensors;354592735;O;-0.021790;-0.056396;-0.413025;0.908691
lI (354774) sensors;354592662;A;0.100771;0.140287;-0.031147
lI (354794) sensors;354612597;O;-0.023132;-0.058350;-0.413574;0.908325
lI (354794) sensors;354612648;A;0.178068;0.184905;-0.288668
lI (354814) sensors;354632767;O;-0.025146;-0.059814;-0.413879;0.908020
lI (354814) sensors;354632687;A;0.187637;0.209727;-0.484127
lI (354834) sensors;354652549;O;-0.027527;-0.060974;-0.414307;0.907654
lI (354834) sensors;354653763;U;0.902667
lI (354834) sensors;354652551;A;0.174622;0.162886;-0.667126
lI (354844) sensors;354665405;B;119.953964
lI (354854) sensors;354672520;O;-0.029602;-0.062195;-0.414734;0.907349
lI (354854) sensors;354672457;A;0.134615;0.067920;-1.032436
lI (354874) sensors;354692441;O;-0.031128;-0.063660;-0.415039;0.907043
lI (354874) sensors;354692559;A;0.136012;0.086945;-1.185001
lI (354894) sensors;354712386;O;-0.032410;-0.064758;-0.415283;0.906799
lI (354894) sensors;354712505;A;0.218652;0.059330;-1.321038
lI (354914) sensors;354732513;O;-0.033997;-0.064819;-0.415649;0.906555
lI (354914) sensors;354732477;A;0.281257;0.016055;-1.378184
lI (354934) sensors;354752561;O;-0.036011;-0.063843;-0.416138;0.906311
lI (354934) sensors;354753757;U;0.901526
lI (354934) sensors;354752602;A;0.324470;0.066284;-1.578932
lI (354944) sensors;354768966;P;0.000000;0.000000;-17.000000
lI (354944) sensors;354768966;S;0.000000;0.000000
lI (354949) sensors;354766868;B;119.953964
lI (354954) sensors;354772256;O;-0.038086;-0.062500;-0.416626;0.906128
lI (354959) sensors;354772241;A;0.355730;0.158776;-1.703794
lI (354974) sensors;354792409;O;-0.039856;-0.061646;-0.416687;0.906067
lI (354974) sensors;354792330;A;0.310084;0.142969;-1.853098
lI (354994) sensors;354812347;O;-0.040649;-0.061523;-0.416199;0.906311
lI (354994) sensors;354812296;A;0.232900;0.071758;-1.874647
lI (355014) sensors;354832315;O;-0.040466;-0.061890;-0.415100;0.906799
lI (355014) sensors;354832272;A;0.137145;-0.000929;-1.872974
lI (355034) sensors;354852279;O;-0.039978;-0.062073;-0.413757;0.907410
lI (355034) sensors;354853751;U;0.904018
lI (355034) sensors;354852226;A;0.124406;-0.053366;-1.819805
lI (355049) sensors;354868277;B;119.970703
lI (355049) sensors;354871930;O;-0.040039;-0.061646;-0.412964;0.907776
lI (355054) sensors;354872048;A;0.188617;-0.057967;-1.845562
lI (355074) sensors;354892026;O;-0.040955;-0.060364;-0.412964;0.907837
lI (355074) sensors;354892158;A;0.271637;-0.068569;-1.917137
lI (355089) sensors;354911928;O;-0.042175;-0.058350;-0.413147;0.907837
lI (355094) sensors;354912021;A;0.363098;-0.128143;-1.970898
lI (355114) sensors;354932065;O;-0.043030;-0.055664;-0.412537;0.908203
lI (355114) sensors;354931980;A;0.293961;-0.117230;-1.930533
lI (355134) sensors;354952019;O;-0.043396;-0.052673;-0.410889;0.909119
lI (355134) sensors;354953694;U;0.886534
lI (355134) sensors;354951975;A;0.206214;-0.148182;-1.897297
lI (355149) sensors;354969712;B;119.970703
lI (355149) sensors;354971487;O;-0.043152;-0.049377;-0.408752;0.910278
lI (355154) sensors;354971406;A;-0.038315;-0.125824;-1.602450
lI (355169) sensors;354991936;O;-0.042603;-0.045715;-0.406677;0.911438
lI (355174) sensors;354991853;A;-0.065260;-0.179610;-1.549354
lI (355189) sensors;355011889;O;-0.041687;-0.041626;-0.404907;0.912476
lI (355194) sensors;355011808;A;-0.096281;-0.220827;-1.391870
lI (355209) sensors;355031844;O;-0.040161;-0.037292;-0.403198;0.913452
lI (355214) sensors;355031766;A;-0.201529;-0.191087;-1.174139
lI (355234) sensors;355051617;O;-0.037964;-0.033264;-0.401367;0.914551
lI (355234) sensors;355054959;U;0.849018
lI (355234) sensors;355051665;A;-0.404751;-0.065168;-0.693184
lI (355249) sensors;355071065;B;119.941414
lI (355249) sensors;355071126;O;-0.035828;-0.029663;-0.399841;0.915405
lI (355254) sensors;355071247;A;-0.356204;-0.002103;-0.495472
lI (355269) sensors;355091484;O;-0.034119;-0.026062;-0.398560;0.916138
lI (355274) sensors;355091606;A;-0.421605;0.024451;-0.257747
lI (355289) sensors;355111585;O;-0.031921;-0.022522;-0.397278;0.916870
lI (355294) sensors;355111681;A;-0.543866;-0.077652;-0.018413
lI (355309) sensors;355131613;O;-0.028931;-0.020264;-0.396423;0.917419
lI (355314) sensors;355131531;A;-0.604558;0.136357;0.541939
lI (355329) sensors;355151660;O;-0.026489;-0.019348;-0.396484;0.917480
lI (355334) sensors;355153426;U;0.808002
lI (355334) sensors;355151518;A;-0.389400;0.252555;0.776788
lI (355349) sensors;355172808;B;119.889107
lI (355354) sensors;355171250;O;-0.025635;-0.018188;-0.397339;0.917114
lI (355354) sensors;355171339;A;-0.131724;0.360420;0.888010
lI (355369) sensors;355191163;O;-0.025757;-0.015686;-0.397827;0.916992
lI (355374) sensors;355191085;A;-0.145230;0.200310;1.329166
lI (355389) sensors;355211267;O;-0.025024;-0.012573;-0.397034;0.917358
lI (355394) sensors;355211185;A;-0.163671;-0.016370;1.694399
lI (355409) sensors;355231426;O;-0.023926;-0.009827;-0.395630;0.918030
lI (355414) sensors;355231387;A;-0.198003;-0.024653;1.925846
lI (355434) sensors;355253328;U;0.777045
lI (355434) sensors;355251339;O;-0.023010;-0.007507;-0.394470;0.918579
lI (355434) sensors;355251237;A;-0.133997;-0.085686;2.046134
lI (355454) sensors;355271326;O;-0.021851;-0.004761;-0.394287;0.918701
lI (355454) sensors;355273942;B;119.878647
lI (355459) sensors;355271250;A;0.007949;-0.313764;2.168165
lI (355469) sensors;355291238;O;-0.019470;-0.001465;-0.394836;0.918518
lI (355474) sensors;355291202;A;0.216148;-0.459629;2.285397
lI (355489) sensors;355311039;O;-0.016235;0.002197;-0.395935;0.918152
lI (355494) sensors;355311159;A;0.385485;-0.453120;2.620991
lI (355509) sensors;355331085;O;-0.013306;0.005920;-0.397217;0.917603
lI (355514) sensors;355330928;A;0.606061;-0.444829;2.840699
lI (355529) sensors;355351092;O;-0.011536;0.009521;-0.398438;0.917053
lI (355534) sensors;355351011;A;0.770920;-0.331504;3.164934
lI (355534) sensors;355353286;U;0.763141
lI (355549) sensors;355371102;O;-0.010315;0.012329;-0.399170;0.916748
lI (355554) sensors;355371143;A;0.773172;-0.335406;3.168405
lI (355554) sensors;355375193;B;119.820068
lI (355569) sensors;355391002;O;-0.009521;0.013611;-0.399231;0.916687
lI (355569) sensors;355390933;A;0.598723;-0.279445;3.093357
lI (355589) sensors;355411065;O;-0.009155;0.012878;-0.399048;0.916809
lI (355594) sensors;355410982;A;0.413684;-0.268437;2.978808
lI (355609) sensors;355430774;O;-0.009521;0.010376;-0.399048;0.916809
lI (355609) sensors;355430894;A;0.349918;-0.239403;2.697012
lI (355629) sensors;355450899;O;-0.010742;0.006775;-0.399353;0.916687
lI (355634) sensors;355453205;U;0.769929
lI (355634) sensors;355450821;A;0.294840;-0.154409;2.387311
lI (355649) sensors;355470665;O;-0.012817;0.002686;-0.399780;0.916504
lI (355654) sensors;355470789;A;0.248787;-0.106238;2.006945
lI (355654) sensors;355476215;B;119.799149
lI (355669) sensors;355490621;O;-0.015320;-0.001648;-0.400269;0.916260
lI (355674) sensors;355490542;A;0.269178;-0.147027;1.166431
lI (355689) sensors;355510792;O;-0.017822;-0.005859;-0.400635;0.916016
lI (355689) sensors;355510715;A;0.253898;-0.121846;0.777593
lI (355709) sensors;355530701;O;-0.020325;-0.009827;-0.401001;0.915771
lI (355709) sensors;355530621;A;0.198856;-0.104934;0.427360
lI (355729) sensors;355550606;O;-0.022705;-0.013733;-0.401306;0.915527
lI (355734) sensors;355553371;U;0.794801
lI (355734) sensors;355550654;A;0.193560;-0.099267;0.159120
lI (355749) sensors;355570586;O;-0.024841;-0.017761;-0.401611;0.915283
lI (355749) sensors;355570620;A;0.198386;-0.062777;-0.310733
lI (355759) sensors;355577761;B;119.788689
lI (355769) sensors;355590551;O;-0.026855;-0.021729;-0.401672;0.915161
lI (355774) sensors;355590468;A;0.174734;0.022818;-0.507391
lI (355789) sensors;355610375;O;-0.029053;-0.025452;-0.401550;0.915039
lI (355789) sensors;355610496;A;0.100608;0.047113;-0.702465
lI (355809) sensors;355630333;O;-0.031311;-0.028870;-0.401367;0.914917
lI (355809) sensors;355630450;A;0.090227;-0.111641;-1.180279
lI (355829) sensors;355650321;O;-0.033264;-0.031921;-0.401428;0.914734
lI (355829) sensors;355650238;A;0.078677;-0.109068;-1.333598
lI (355834) sensors;355653432;U;0.816361
lI (355849) sensors;355670189;O;-0.034424;-0.034668;-0.401611;0.914490
lI (355849) sensors;355670229;A;0.102891;-0.143361;-1.486447
lI (355859) sensors;355679324;B;119.855637
lI (355869) sensors;355690319;O;-0.035034;-0.036926;-0.401855;0.914307
lI (355874) sensors;355690279;A;0.157785;-0.101573;-1.562733
lI (355894) sensors;355710432;O;-0.035461;-0.038574;-0.401917;0.914185
lI (355894) sensors;355710534;A;0.158581;-0.070473;-1.757981
lI (355909) sensors;355730298;O;-0.036072;-0.039917;-0.401917;0.914124
lI (355909) sensors;355730217;A;0.153515;-0.124805;-1.910142
lI (355929) sensors;355750058;O;-0.036438;-0.041077;-0.401917;0.914062
lI (355929) sensors;355750177;A;0.114554;-0.081359;-1.908430
lI (355934) sensors;355753500;U;0.829627
