Time;pv/sensors/flowX;pv/sensors/flowY;pv/sensors/gyroX;pv/sensors/gyroY;pv/sensors/gyroZ
1595513278372;;;;;0.33203125
1595513278392;10
1595513278392;;-15
1595513278444;;;0.0234375
1595513278444;;;;-0.09375
1595513278444;;;;;0.392578125
1595513278490;8
1595513278491;;39
1595513278518;;;0.00390625
1595513278518;;;;0.05859375
1595513278518;;;;;0.3203125
1595513278569;;;0.044921875
1595513278572;;;;0.16015625
1595513278573;;;;;0.2109375
1595513278621;-5
1595513278623;;70
1595513278629;;;0.021484375
1595513278630;;;;0.14453125
1595513278631;;;;;-0.01171875
1595513278708;;;0.009765625
1595513278722;;;;0.17578125
1595513278723;;;;;-0.1171875
1595513278725;-14
1595513278725;;36
1595513278732;;;0.01953125
1595513278736;;;;0.12109375
1595513278737;;;;;-0.140625
1595513278805;;;0.03125
1595513278808;;;;0.009765625
1595513278820;;;;;-0.119140625
1595513278823;-4
1595513278823;;-23
1595513278873;;;0.033203125
1595513278873;;;;-0.078125
1595513278876;;;;;-0.076171875
1595513278926;1
1595513278931;;-51
1595513278937;;;0
1595513278973;;;;-0.140625
1595513278974;;;;;0.02734375
1595513279000;15
1595513279000;;-36
1595513279007;;;-0.087890625
1595513279032;;;;-0.173828125
1595513279032;;;;;0.13671875
1595513279079;;;-0.314453125
1595513279080;;;;-0.17578125
1595513279083;;;;;0.224609375
1595513279086;11
1595513279088;;13
1595513279157;;;0.0234375
1595513279160;;;;-0.0859375
1595513279175;;;;;0.17578125
1595513279188;;;-0.001953125
1595513279190;;;;0.056640625
1595513279191;;;;;0.15234375
1595513279193;-8
1595513279210;;79
1595513279262;;;-0.0078125
1595513279264;;;;0.15234375
1595513279264;;;;;0.080078125
1595513279295;;;0.119140625
1595513279296;;;;0.146484375
1595513279297;;;;;0.00390625
1595513279326;-16
1595513279327;;30
1595513279339;;;0.078125
1595513279339;;;;0.1171875
1595513279358;;;;;-0.04296875
1595513279423;;;0
1595513279424;;;;0.033203125
1595513279441;;;;;-0.09765625
1595513279442;-16
1595513279445;;-17
1595513279453;;;0.046875
1595513279453;;;;-0.046875
1595513279456;;;;;-0.095703125
1595513279524;5
1595513279524;;-69
1595513279532;;;-0.173828125
1595513279535;;;;-0.158203125
1595513279557;;;;;-0.05078125
1595513279582;11
1595513279587;;-33
1595513279590;;;-0.0234375
1595513279593;;;;-0.138671875
1595513279609;;;;;0
1595513279644;;;-0.00390625
1595513279645;;;;-0.107421875
1595513279651;;;;;0.09765625
1595513279686;2
1595513279689;;44
1595513279705;;;0.03125
1595513279709;;;;-0.08984375
1595513279723;;;;;0.123046875
1595513279756;;;-0.001953125
1595513279757;;;;-0.03515625
1595513279767;;;;;0.087890625
1595513279805;-16
1595513279805;;86
1595513279822;;;-0.017578125
1595513279824;;;;0.07421875
1595513279827;;;;;0.060546875
1595513279872;;;-0.01171875
1595513279873;;;;0.123046875
1595513279876;;;;;0.01171875
1595513279922;-18
1595513279924;;10
1595513279926;;;-0.005859375
1595513279926;;;;0.115234375
1595513279929;;;;;0.005859375
1595513279967;;;0.009765625
1595513279968;;;;0.017578125
1595513279971;;;;;-0.0625
1595513280024;-3
1595513280025;;-32
1595513280028;;;0.009765625
1595513280030;;;;-0.06640625
1595513280031;;;;;-0.091796875
1595513280077;;;0.021484375
1595513280077;;;;-0.201171875
1595513280078;;;;;-0.076171875
1595513280087;21
1595513280091;;-81
1595513280122;;;0.025390625
1595513280137;;;;-0.21484375
1595513280138;;;;;-0.013671875
1595513280172;;;0.017578125
1595513280197;;;;-0.13671875
1595513280199;;;;;0.03125
1595513280201;0
1595513280201;;12
1595513280243;;;0.0078125
1595513280244;;;;-0.0625
1595513280244;;;;;0.056640625
1595513280286;-30
1595513280290;;79
1595513280306;;;0.00390625
1595513280308;;;;-0.087890625
1595513280324;;;;;0.029296875
1595513280357;;;0.009765625
1595513280358;;;;-0.099609375
1595513280368;;;;;-0.005859375
1595513280408;2
1595513280415;;1
1595513280419;;;-0.005859375
1595513280419;;;;-0.017578125
1595513280419;;;;;0.001953125
1595513280455;;;-0.005859375
1595513280463;;;;0.009765625
1595513280464;;;;;-0.00390625
1595513280507;4
1595513280522;;-4
1595513280524;;;-0.001953125
1595513280526;;;;0
1595513280526;;;;;-0.025390625
1595513280568;;;-0.00390625
1595513280592;;;;-0.005859375
1595513280593;;;;;-0.03125
1595513280612;-9
1595513280614;;6
1595513280637;;;0.001953125
1595513280639;;;;0.005859375
1595513280654;;;;;-0.130859375
1595513280683;9
1595513280686;;-4
1595513280705;;;0
1595513280705;;;;0
1595513280708;;;;;-0.125
1595513280753;;;-0.001953125
1595513280754;;;;0.029296875
1595513280756;;;;;-0.244140625
1595513280795;-3
1595513280795;;1
1595513280800;;;-0.00390625
1595513280801;;;;0.009765625
1595513280802;;;;;-0.1796875
1595513280851;;;-0.005859375
1595513280851;;;;0.005859375
1595513280853;;;;;0
1595513280894;-3
1595513280894;;0
1595513280903;;;0.00390625
1595513280905;;;;0.005859375
1595513280922;;;;;0.005859375
1595513280954;;;0.001953125
1595513280954;;;;0.009765625
1595513280954;;;;;0
1595513281006;4
1595513281008;;-4
1595513281020;;;-0.00390625
1595513281024;;;;-0.005859375
1595513281024;;;;;0
1595513281072;;;-0.001953125
1595513281073;;;;0.001953125
1595513281077;;;;;-0.001953125
1595513281108;0
1595513281109;;1
1595513281127;;;-0.001953125
1595513281129;;;;0
1595513281130;;;;;0
1595513281160;;;0
1595513281191;;;;-0.001953125
1595513281192;;;;;0.001953125
1595513281207;0
1595513281227;;0
1595513281246;;;0.00390625
1595513281248;;;;0
1595513281248;;;;;-0.00390625
1595513281278;;;0
1595513281278;;;;-0.005859375
1595513281286;;;;;0
1595513281307;1
1595513281314;;-1
1595513281326;;;-0.009765625
1595513281329;;;;0.00390625
1595513281331;;;;;0
1595513281387;;;-0.00390625
1595513281389;;;;0.00390625
1595513281389;;;;;-0.00390625
1595513281409;0
1595513281412;;1
1595513281456;;;0.001953125
1595513281456;;;;0.001953125
1595513281459;;;;;-0.001953125
1595513281496;0
1595513281499;;0
1595513281519;;;0
1595513281520;;;;0
1595513281523;;;;;-0.001953125
1595513281575;;;0
1595513281591;;;;-0.001953125
1595513281592;;;;;0
1595513281599;0
1595513281603;;0
1595513281627;;;-0.00390625
1595513281627;;;;-0.001953125
1595513281629;;;;;0
1595513281685;;;-0.001953125
1595513281688;;;;0.00390625
1595513281690;;;;;0
1595513281720;0
1595513281724;;-1
1595513281758;;;-0.00390625
1595513281774;;;;0
1595513281775;;;;;-0.001953125
1595513281805;;;0.005859375
1595513281806;;;;-0.001953125
1595513281808;;;;;-0.001953125
1595513281828;0
1595513281828;;0
1595513281855;;;0.00390625
1595513281858;;;;0.029296875
1595513281870;;;;;0.00390625
1595513281885;0
1595513281886;;1
1595513281907;;;0.00390625
1595513281907;;;;0.009765625
1595513281918;;;;;0
1595513281958;;;0.00390625
1595513281969;;;;0.001953125
1595513281970;;;;;0
1595513281986;0
1595513281991;;-1
1595513282019;;;-0.001953125
1595513282019;;;;0.005859375
1595513282020;;;;;-0.001953125
1595513282061;;;-0.00390625
1595513282061;;;;0
1595513282066;;;;;-0.001953125
1595513282110;0
1595513282110;;0
1595513282116;;;0
1595513282116;;;;0.00390625
1595513282118;;;;;-0.001953125
1595513282176;;;0.001953125
1595513282179;;;;-0.001953125
1595513282180;;;;;0
1595513282211;0
1595513282212;;0
1595513282223;;;0
1595513282224;;;;0
1595513282224;;;;;-0.001953125
1595513282261;;;0
1595513282268;;;;0.001953125
1595513282271;;;;;-0.001953125
1595513282305;0
1595513282310;;0
1595513282339;;;0.001953125
1595513282340;;;;-0.001953125
1595513282353;;;;;0
1595513282365;;;-0.005859375
1595513282369;;;;-0.005859375
1595513282370;;;;;0
1595513282398;0
1595513282398;;0
1595513282432;;;-0.00390625
1595513282437;;;;0.001953125
1595513282438;;;;;0
1595513282500;0
1595513282501;;1
1595513282502;;;0.00390625
1595513282502;;;;-0.001953125
1595513282506;;;;;0
1595513282588;;;0.001953125
1595513282588;;;;-0.001953125
1595513282588;;;;;0
1595513282630;0
1595513282630;;0
1595513282633;;;-0.001953125
1595513282636;;;;0.001953125
1595513282636;;;;;-0.00390625
1595513282695;;;0.001953125
1595513282697;;;;0.00390625
1595513282697;;;;;0
1595513282703;0
1595513282703;;0
1595513282726;;;0.00390625
1595513282726;;;;0.001953125
1595513282729;;;;;0.00390625
1595513282808;;;0.001953125
1595513282841;;;;0
1595513282844;;;;;-0.005859375
1595513282851;0
1595513282873;;0
1595513282915;;;-0.005859375
1595513282916;;;;0.001953125
1595513282918;;;;;0.001953125
1595513282951;;;0
1595513282951;;;;0.00390625
1595513282953;;;;;-0.00390625
1595513282954;0
1595513282956;;-1
1595513282992;;;-0.001953125
1595513282994;;;;-0.00390625
1595513282996;;;;;-0.001953125
1595513283003;0
1595513283003;;0
1595513283035;;;-0.00390625
1595513283035;;;;-0.001953125
1595513283035;;;;;-0.001953125
1595513283071;;;0.001953125
1595513283088;;;;0
1595513283088;;;;;0
1595513283104;0
1595513283104;;0
1595513283139;;;-0.001953125
1595513283139;;;;0.00390625
1595513283139;;;;;0.001953125
1595513283189;;;0
1595513283189;;;;0
1595513283189;;;;;0
1595513283217;0
1595513283218;;0
1595513283240;;;0
1595513283242;;;;0
1595513283251;;;;;0
