I (24729) sensors;24556485;A;0;0.023438;-0.042969
I (24729) sensors;24564201;U;0.707871;;
I (24739) sensors;24566582;A;0;-0.015625;0.035156
I (24749) sensors;24576340;A;0;0.023438;0.035156
I (24759) sensors;24586483;A;0;0.023438;0.035156
I (24769) sensors;24596415;A;0;-0.015625;-0.003906
I (24779) sensors;24606421;A;0;-0.015625;0.035156
I (24779) sensors;24616027;B;991.861572;;
I (24789) sensors;24616108;A;0;-0.015625;-0.003906
I (24799) sensors;24626405;A;0;-0.015625;0.035156
I (24809) sensors;24636340;A;0;-0.015625;-0.003906
I (24819) sensors;24646339;A;0.039062;-0.015625;0.035156
I (24829) sensors;24655989;A;0.039062;-0.015625;-0.042969
I (24829) sensors;24664470;U;0.706497;;
I (24839) sensors;24666188;A;0;0.023438;0.035156
I (24849) sensors;24676076;A;0;0.023438;-0.003906
I (24859) sensors;24686093;A;0;-0.015625;-0.003906
I (24869) sensors;24696373;A;0;-0.015625;-0.003906
I (24879) sensors;24706232;A;0;-0.015625;0.0625
I (24889) sensors;24716183;A;0;-0.015625;-0.050781
I (24879) sensors;24717453;B;991.860596;;
I (24899) sensors;24725986;A;0;-0.015625;-0.011719
I (24909) sensors;24736032;A;0;-0.015625;-0.042969
I (24919) sensors;24746092;A;0;0.023438;0.035156
I (24929) sensors;24756046;A;0;0.023438;-0.003906
I (24929) sensors;24764206;U;0.707699;;
I (24939) sensors;24765877;A;0;0.023438;0.035156
I (24949) sensors;24776058;A;0;-0.015625;-0.003906
I (24959) sensors;24785880;A;0;0.023438;0.035156
I (24969) sensors;24795946;A;0;0.023438;-0.042969
I (24979) sensors;24805365;A;0;-0.015625;0.035156
I (24989) sensors;24816003;A;-0.035156;-0.015625;-0.042969
I (24989) sensors;24818579;B;991.865601;;
I (24999) sensors;24825915;A;0;-0.015625;-0.003906
I (25009) sensors;24835985;A;0;-0.015625;-0.003906
I (25019) sensors;24845848;A;0;0.023438;0.035156
I (25029) sensors;24855801;A;0;-0.015625;-0.042969
I (25029) sensors;24864219;U;0.71079;;
I (25039) sensors;24865793;A;-0.035156;-0.015625;0.035156
I (25049) sensors;24875671;A;0;0.023438;-0.042969
I (25059) sensors;24885806;A;0;-0.015625;0.035156
I (25069) sensors;24895736;A;0;-0.015625;-0.003906
I (25079) sensors;24905749;A;0;-0.015625;-0.003906
I (25089) sensors;24915235;A;-0.035156;0.023438;-0.003906
I (25089) sensors;24919806;B;991.868958;;
I (25099) sensors;24925616;A;0;-0.015625;0.035156
I (25109) sensors;24935652;A;0;-0.015625;-0.003906
I (25119) sensors;24945508;A;0.039062;-0.015625;0.035156
I (25129) sensors;24955581;A;0;-0.015625;-0.003906
I (25129) sensors;24964218;U;0.710962;;
I (25139) sensors;24965538;A;0;0.023438;0.035156
I (25149) sensors;24975564;A;0;-0.015625;-0.003906
I (25159) sensors;24985458;A;0;-0.015625;0.035156
I (25169) sensors;24995462;A;0.039062;0.023438;-0.042969
I (25179) sensors;25005521;A;0.039062;-0.015625;0.035156
I (25189) sensors;25015331;A;0;-0.015625;-0.003906
I (25189) sensors;25021645;B;991.868958;;
I (25189) sensors;25024877;A;0;-0.015625;0.035156
I (25209) sensors;25035361;A;0.039062;-0.015625;-0.003906
I (25219) sensors;25045443;A;0;-0.015625;0.035156
I (25229) sensors;25055287;A;0.039062;-0.007812;-0.003906
I (25229) sensors;25064185;U;0.706497;;
I (25239) sensors;25065327;A;0.039062;-0.007812;-0.003906
I (25249) sensors;25075289;A;0;-0.007812;-0.042969
I (25259) sensors;25085275;A;0.039062;-0.007812;-0.003906
I (25269) sensors;25095353;A;-0.007812;-0.007812;-0.003906
I (25279) sensors;25105295;A;-0.007812;-0.007812;0.035156
I (25289) sensors;25115269;A;-0.007812;-0.007812;-0.042969
I (25289) sensors;25123211;B;991.859619;;
I (25299) sensors;25124952;A;-0.007812;0.03125;0.035156
I (25309) sensors;25134726;A;0.03125;-0.007812;-0.042969
I (25319) sensors;25144975;A;-0.007812;-0.007812;0.035156
I (25329) sensors;25155145;A;-0.007812;-0.007812;-0.042969
I (25329) sensors;25164390;U;0.706669;;
I (25339) sensors;25165138;A;-0.007812;-0.007812;-0.003906
I (25349) sensors;25175250;A;-0.007812;-0.007812;-0.042969
I (25359) sensors;25185040;A;0.03125;0.03125;0.035156
I (25369) sensors;25194863;A;-0.007812;0.03125;-0.003906
I (25379) sensors;25204894;A;-0.007812;-0.007812;0.035156
I (25389) sensors;25214955;A;0.03125;0.03125;-0.003906
I (25389) sensors;25224752;B;991.862976;;
I (25399) sensors;25224889;A;-0.007812;0.03125;0.035156
I (25409) sensors;25234748;A;-0.007812;-0.007812;-0.042969
I (25409) sensors;25244642;A;-0.007812;-0.007812;0.035156
I (25429) sensors;25254856;A;0.03125;-0.007812;-0.003906
I (25429) sensors;25264204;U;0.70873;;
I (25439) sensors;25264944;A;-0.007812;-0.007812;0.035156
I (25449) sensors;25274753;A;-0.007812;-0.007812;-0.003906
I (25449) sensors;25284254;A;-0.007812;-0.007812;-0.003906
I (25469) sensors;25294772;A;-0.007812;-0.007812;-0.003906
I (25479) sensors;25304784;A;-0.007812;-0.007812;0.035156
I (25489) sensors;25314663;A;-0.007812;-0.007812;0.035156
I (25499) sensors;25324607;A;0.03125;-0.007812;-0.003906
I (25489) sensors;25326226;B;991.866272;;
I (25499) sensors;25334656;A;-0.007812;0.03125;-0.003906
I (25519) sensors;25344690;A;-0.007812;-0.007812;0.035156
I (25529) sensors;25354545;A;-0.007812;-0.007812;-0.003906
I (25529) sensors;25364431;U;0.707528;;
I (25529) sensors;25364610;A;-0.007812;-0.007812;0.070312
I (25549) sensors;25374437;A;-0.007812;-0.007812;-0.042969
I (25559) sensors;25384802;A;-0.007812;0.03125;0.035156
I (25569) sensors;25394091;A;-0.007812;0.03125;-0.003906
I (25569) sensors;25404296;A;-0.007812;0.03125;0.035156
I (25589) sensors;25414524;A;-0.007812;-0.007812;-0.042969
I (25599) sensors;25424419;A;-0.007812;-0.007812;0.035156
I (25599) sensors;25427252;B;991.867981;;
I (25599) sensors;25434436;A;-0.007812;-0.007812;-0.042969
I (25619) sensors;25444564;A;-0.007812;-0.007812;0.035156
I (25629) sensors;25454418;A;-0.007812;0.03125;-0.042969
I (25629) sensors;25464190;U;0.706497;;
I (25629) sensors;25464471;A;-0.007812;-0.007812;0.035156
I (25639) sensors;25474361;A;-0.007812;-0.007812;-0.003906
I (25659) sensors;25484346;A;-0.007812;-0.007812;0.035156
I (25659) sensors;25494372;A;-0.007812;-0.007812;-0.003906
I (25669) sensors;25503782;A;-0.007812;0.03125;-0.003906
I (25679) sensors;25514260;A;-0.007812;-0.007812;-0.042969
I (25689) sensors;25524112;A;0.03125;-0.007812;-0.003906
I (25699) sensors;25528363;B;991.862976;;
I (25709) sensors;25534103;A;-0.007812;-0.007812;-0.003906
I (25709) sensors;25544119;A;0.03125;-0.007812;-0.003906
I (25719) sensors;25554157;A;0.03125;-0.007812;-0.042969
I (25739) sensors;25564151;A;-0.007812;-0.007812;0.035156
I (25729) sensors;25564207;U;0.706669;;
I (25739) sensors;25574212;A;-0.007812;-0.007812;-0.042969
I (25749) sensors;25584109;A;-0.007812;-0.007812;-0.003906
I (25759) sensors;25594186;A;-0.007812;-0.007812;-0.003906
I (25779) sensors;25604040;A;-0.007812;0.03125;-0.003906
I (25779) sensors;25613795;A;0.03125;-0.007812;-0.042969
I (25789) sensors;25624059;A;-0.007812;-0.007812;0.035156
I (25799) sensors;25629756;B;991.856262;;
I (25799) sensors;25633822;A;-0.007812;0.03125;-0.003906
I (25819) sensors;25643840;A;-0.007812;-0.007812;-0.003906
I (25829) sensors;25654154;A;-0.007812;-0.007812;-0.042969
I (25839) sensors;25664002;A;-0.007812;-0.007812;0.035156
I (25829) sensors;25664386;U;0.706325;;
I (25839) sensors;25673825;A;-0.007812;-0.007812;0.003906
I (25859) sensors;25683905;A;-0.007812;-0.007812;0.003906
I (25859) sensors;25693824;A;-0.007812;0.03125;0.003906
I (25869) sensors;25703886;A;-0.007812;-0.007812;0.003906
I (25879) sensors;25713841;A;-0.007812;-0.007812;0.003906
I (25889) sensors;25723537;A;-0.007812;0.03125;0.042969
I (25899) sensors;25731382;B;991.864624;;
I (25899) sensors;25733917;A;-0.007812;-0.007812;0.003906
I (25909) sensors;25743631;A;-0.007812;0.03125;0.042969
I (25929) sensors;25753624;A;-0.007812;0.03125;0.003906
I (25929) sensors;25763307;A;-0.007812;0.03125;0.042969
I (25929) sensors;25764201;U;0.706497;;
I (25939) sensors;25773641;A;-0.007812;-0.007812;-0.035156
I (25959) sensors;25783648;A;-0.007812;-0.007812;0.003906
I (25959) sensors;25793708;A;-0.007812;0.03125;0.003906
I (25969) sensors;25803556;A;-0.007812;0.03125;0.035156
I (25979) sensors;25813518;A;-0.007812;-0.007812;-0.042969
I (25989) sensors;25823555;A;-0.007812;-0.007812;0.003906
I (25999) sensors;25832788;B;991.862976;;
I (25999) sensors;25833014;A;0.03125;-0.007812;0.003906
I (26019) sensors;25843361;A;0.03125;-0.007812;0.003906
I (26019) sensors;25853290;A;-0.007812;-0.007812;-0.035156
I (26029) sensors;25863360;A;-0.007812;0.03125;0.003906
I (26029) sensors;25864191;U;0.706669;;
I (26039) sensors;25872971;A;-0.007812;-0.015625;0.003906
I (26049) sensors;25883232;A;-0.007812;-0.015625;0.003906
I (26059) sensors;25893370;A;-0.007812;-0.007812;-0.035156
I (26069) sensors;25903284;A;-0.007812;-0.007812;0.003906
I (26079) sensors;25913329;A;-0.007812;0.03125;0.003906
I (26089) sensors;25923402;A;-0.007812;-0.007812;0.042969
I (26099) sensors;25933220;A;-0.007812;-0.007812;0.003906
I (26099) sensors;25934597;B;991.864624;;
I (26109) sensors;25943224;A;-0.007812;0.03125;0.003906
I (26119) sensors;25953216;A;-0.007812;-0.007812;0.003906
I (26129) sensors;25963129;A;-0.007812;-0.007812;0.003906
I (26129) sensors;25964191;U;0.706669;;
I (26139) sensors;25973302;A;-0.035156;0.03125;0.003906
I (26149) sensors;25982681;A;0;-0.007812;0.003906
I (26159) sensors;25993140;A;0;-0.007812;-0.035156
I (26169) sensors;26002986;A;0;-0.007812;0.042969
I (26179) sensors;26013015;A;0;-0.007812;0.003906
I (26189) sensors;26023191;A;0;-0.007812;0.042969
I (26209) sensors;26033162;A;0;-0.007812;-0.035156
I (26199) sensors;26035506;B;991.861267;;
I (26209) sensors;26043024;A;0.039062;-0.007812;0.042969
I (26219) sensors;26053037;A;0.039062;-0.007812;0.003906
I (26229) sensors;26062828;A;0;-0.007812;0.042969
I (26229) sensors;26064186;U;0.706497;;
I (26239) sensors;26072977;A;0;-0.007812;-0.035156
I (26249) sensors;26082925;A;0;0.03125;0.042969
I (26259) sensors;26092669;A;0;-0.007812;0.003906
I (26269) sensors;26102744;A;0;-0.007812;0.003906
I (26279) sensors;26112891;A;0;-0.007812;-0.035156
I (26289) sensors;26122816;A;0;-0.007812;0.042969
I (26299) sensors;26133057;A;0;0.03125;0.003906
I (26309) sensors;26136682;B;991.863953;;
I (26309) sensors;26142680;A;0;0.03125;0.003906
I (26319) sensors;26152833;A;0;-0.007812;0.003906
I (26329) sensors;26162700;A;0;-0.007812;0.003906
I (26329) sensors;26164397;U;0.706669;;
I (26339) sensors;26172775;A;0;0.03125;0.003906
I (26349) sensors;26182539;A;-0.035156;0.03125;0.042969
I (26359) sensors;26192497;A;0;-0.007812;0.003906
I (26369) sensors;26202446;A;-0.035156;-0.007812;0.042969
I (26379) sensors;26212630;A;0;-0.007812;0.003906
I (26389) sensors;26222507;A;0;0.03125;0.003906
I (26399) sensors;26232495;A;0;-0.007812;-0.035156
I (26409) sensors;26238004;B;991.868958;;
I (26409) sensors;26242052;A;0;-0.007812;0.003906
I (26419) sensors;26252531;A;0;-0.007812;0.003906
I (26429) sensors;26262543;A;0;0.03125;0.003906
I (26429) sensors;26264195;U;0.705123;;
I (26439) sensors;26272561;A;0;-0.007812;0.003906
I (26449) sensors;26282470;A;0.039062;0.03125;0.042969
I (26459) sensors;26292376;A;0;-0.007812;0.003906
I (26469) sensors;26302461;A;0;0.03125;0.042969
I (26479) sensors;26312406;A;0;0.03125;-0.003906
I (26489) sensors;26322428;A;0;0.023438;-0.003906
I (26499) sensors;26332373;A;0;-0.015625;-0.042969
I (26509) sensors;26339651;B;991.863953;;
I (26509) sensors;26342049;A;0;-0.015625;-0.003906
I (26519) sensors;26351875;A;0;-0.015625;0.003906
I (26529) sensors;26362188;A;0;-0.015625;0.042969
I (26529) sensors;26364197;U;0.706669;;
I (26539) sensors;26372073;A;0;-0.015625;-0.003906
I (26549) sensors;26382148;A;0;0.023438;-0.003906
I (26559) sensors;26392343;A;0;-0.015625;-0.035156
I (26569) sensors;26402032;A;0;-0.015625;0.042969
I (26579) sensors;26411978;A;0;0.023438;0.003906
I (26589) sensors;26422104;A;0;-0.015625;0.035156
I (26599) sensors;26432113;A;0;-0.015625;-0.035156
I (26609) sensors;26441206;B;991.865601;;
I (26609) sensors;26441555;A;0;0.023438;0.035156
I (26619) sensors;26451941;A;0;-0.015625;-0.003906
I (26629) sensors;26461559;A;0;0.023438;0.035156
I (26629) sensors;26464193;U;0.706669;;
I (26639) sensors;26471996;A;0;-0.015625;-0.042969
I (26649) sensors;26481865;A;0;-0.015625;0.035156
I (26659) sensors;26491881;A;0;0.023438;-0.042969
I (26669) sensors;26501953;A;0;-0.015625;-0.003906
I (26679) sensors;26511898;A;0;0.023438;-0.003906
I (26689) sensors;26521905;A;0;0.023438;0.035156
I (26699) sensors;26531971;A;0;0.023438;-0.003906
I (26709) sensors;26541758;A;0;0.023438;0.035156
I (26709) sensors;26543181;B;991.858948;;
I (26719) sensors;26551829;A;0;-0.015625;-0.042969
I (26729) sensors;26561706;A;0;0.023438;0.035156
I (26729) sensors;26564212;U;0.71079;;
I (26739) sensors;26571362;A;0;-0.015625;-0.003906
I (26749) sensors;26581875;A;0.039062;0.023438;0.035156
I (26759) sensors;26591790;A;0;-0.015625;-0.042969
I (26769) sensors;26601704;A;0;-0.015625;-0.003906
I (26779) sensors;26611933;A;0;-0.015625;-0.003906
I (26789) sensors;26621752;A;0;0.023438;-0.003906
I (26799) sensors;26631670;A;-0.035156;0.023438;-0.042969
I (26809) sensors;26641529;A;0;-0.015625;0.035156
I (26809) sensors;26644349;B;991.857239;;
I (26819) sensors;26651577;A;0;-0.015625;-0.003906
I (26829) sensors;26661593;A;0;-0.015625;0.035156
I (26829) sensors;26664384;U;0.706497;;
I (26839) sensors;26671551;A;0.039062;-0.015625;-0.003906
I (26849) sensors;26681316;A;0;-0.015625;-0.003906
I (26859) sensors;26691527;A;0;0.023438;-0.003906
I (26869) sensors;26701367;A;0;0.023438;0.035156
I (26879) sensors;26711560;A;0;-0.015625;-0.003906
I (26889) sensors;26720894;A;0;0.023438;0.035156
I (26899) sensors;26731391;A;0;0.023438;-0.003906
I (26909) sensors;26741454;A;0;-0.015625;0.035156
I (26909) sensors;26745301;B;991.855652;;
I (26919) sensors;26751278;A;0;-0.015625;-0.042969
I (26929) sensors;26761257;A;0;0.023438;-0.003906
I (26929) sensors;26764187;U;0.706497;;
I (26939) sensors;26771312;A;0;-0.015625;-0.003906
I (26949) sensors;26781308;A;0;-0.015625;0.035156
I (26959) sensors;26791164;A;0;0.023438;-0.003906
I (26969) sensors;26801290;A;0.039062;-0.015625;0.035156
I (26979) sensors;26811274;A;0;-0.015625;-0.042969
I (26989) sensors;26821178;A;0;0.023438;-0.003906
I (26999) sensors;26830725;A;0;-0.015625;-0.042969
I (27009) sensors;26840846;A;0;-0.015625;0.035156
I (27009) sensors;26846515;B;991.853943;;
I (27019) sensors;26851143;A;0;-0.015625;-0.003906
I (27029) sensors;26860994;A;0;-0.015625;0.035156
I (27029) sensors;26864184;U;0.705123;;
I (27039) sensors;26871108;A;0;-0.015625;-0.003906
I (27049) sensors;26881105;A;0;-0.015625;0.035156
I (27059) sensors;26890957;A;0;-0.015625;-0.042969
I (27069) sensors;26900862;A;0;-0.015625;-0.003906
I (27079) sensors;26910960;A;0;-0.015625;-0.042969
I (27089) sensors;26920882;A;0;0.023438;0.035156
I (27099) sensors;26931036;A;0;-0.015625;-0.042969
I (27109) sensors;26940422;A;0;-0.015625;0.035156
I (27119) sensors;26948118;B;991.850647;;
I (27119) sensors;26950502;A;0;-0.015625;-0.003906
I (27129) sensors;26960752;A;0;-0.015625;0.035156
I (27129) sensors;26964212;U;0.710447;;
I (27139) sensors;26970766;A;0;-0.015625;-0.003906
I (27149) sensors;26980719;A;0;0.03125;0.035156
I (27159) sensors;26990695;A;0;-0.007812;-0.003906
I (27169) sensors;27000795;A;0;0.03125;0.035156
I (27179) sensors;27010647;A;0;-0.007812;0.035156
I (27189) sensors;27020594;A;0;-0.007812;0.035156
I (27199) sensors;27030715;A;0;0.03125;-0.003906
I (27209) sensors;27040668;A;0;0.03125;0.035156
I (27219) sensors;27049698;B;991.852295;;
I (27219) sensors;27050111;A;0;0.023438;-0.003906
I (27229) sensors;27060487;A;0;0.023438;0.035156
I (27229) sensors;27064186;U;0.706497;;
I (27239) sensors;27070639;A;0;-0.015625;-0.003906
I (27249) sensors;27080563;A;-0.035156;0.023438;0.035156
I (27259) sensors;27090768;A;0;-0.015625;-0.003906
I (27269) sensors;27100601;A;0;-0.015625;0.035156
I (27279) sensors;27110338;A;0;-0.015625;-0.003906
I (27289) sensors;27120377;A;0;-0.015625;-0.003906
I (27299) sensors;27130437;A;0.039062;-0.015625;-0.011719
I (27309) sensors;27140529;A;0;-0.015625;-0.011719
I (27319) sensors;27150425;A;0.039062;-0.015625;-0.042969
I (27319) sensors;27150751;B;991.848938;;
I (27329) sensors;27160159;A;0;0.023438;0.035156
I (27329) sensors;27164394;U;0.706325;;
I (27339) sensors;27170314;A;0;-0.015625;-0.003906
I (27349) sensors;27180249;A;0;0.023438;0.035156
I (27359) sensors;27190440;A;0;-0.015625;-0.003906
I (27369) sensors;27199801;A;0;-0.015625;-0.003906
I (27379) sensors;27210301;A;0;-0.015625;-0.003906
I (27389) sensors;27220309;A;0;-0.015625;-0.003906
I (27399) sensors;27230344;A;0;-0.015625;-0.003906
I (27409) sensors;27240088;A;0;-0.015625;-0.003906
I (27419) sensors;27250286;A;0;-0.007812;-0.042969
I (27419) sensors;27252532;B;991.853943;;
I (27429) sensors;27260190;A;0;0.03125;-0.003906
I (27429) sensors;27264190;U;0.706841;;
I (27439) sensors;27270183;A;0;-0.007812;-0.003906
I (27449) sensors;27279979;A;-0.035156;-0.007812;0.035156
I (27459) sensors;27289940;A;0;-0.007812;-0.042969
I (27469) sensors;27300037;A;0;0.03125;0.035156
I (27479) sensors;27309707;A;0;-0.007812;-0.003906
I (27489) sensors;27319941;A;0;-0.007812;-0.003906
I (27499) sensors;27329910;A;0.039062;-0.007812;-0.042969
I (27509) sensors;27340004;A;0;0.03125;-0.003906
I (27519) sensors;27349982;A;0;-0.007812;-0.042969
I (27519) sensors;27354438;B;991.852295;;
I (27529) sensors;27359800;A;0;-0.007812;0.035156
I (27529) sensors;27364188;U;0.706497;;
I (27539) sensors;27369884;A;0;0.03125;-0.003906
I (27549) sensors;27379839;A;0;-0.007812;0.035156
I (27559) sensors;27389854;A;0;-0.007812;-0.042969
I (27569) sensors;27399738;A;0;0.03125;0.035156
I (27579) sensors;27409915;A;0;-0.007812;-0.042969
I (27589) sensors;27419299;A;0;-0.007812;-0.003906
I (27599) sensors;27429748;A;0;0.03125;-0.003906
I (27609) sensors;27439807;A;0;-0.007812;0.003906
I (27619) sensors;27449654;A;0;-0.007812;0.003906
I (27619) sensors;27456218;B;991.853943;;
I (27629) sensors;27459848;A;0.039062;-0.007812;0.042969
I (27629) sensors;27464175;U;0.706497;;
I (27639) sensors;27469668;A;0;-0.007812;-0.035156
I (27649) sensors;27479654;A;0.039062;-0.007812;0.042969
I (27659) sensors;27489449;A;0;-0.007812;0.003906
I (27669) sensors;27499456;A;0;-0.007812;0.042969
I (27679) sensors;27509576;A;0;-0.007812;0.003906
I (27689) sensors;27519462;A;0;0.03125;0.042969
I (27699) sensors;27529104;A;0;-0.007812;-0.035156
I (27709) sensors;27539347;A;0;-0.007812;0.035156
I (27719) sensors;27549327;A;0;-0.007812;-0.003906
I (27729) sensors;27557779;B;991.852295;;
I (27729) sensors;27559306;A;0;0.03125;0.035156
I (27729) sensors;27564189;U;0.706497;;
I (27739) sensors;27569466;A;0.039062;-0.007812;-0.003906
I (27749) sensors;27579285;A;0;-0.007812;0.035156
I (27759) sensors;27589411;A;0;-0.007812;-0.003906
I (27769) sensors;27599326;A;-0.035156;-0.007812;-0.003906
I (27779) sensors;27609330;A;0;-0.007812;-0.042969
I (27789) sensors;27619206;A;0;0.03125;0.035156
I (27799) sensors;27629141;A;0;-0.007812;-0.042969
I (27809) sensors;27639000;A;-0.035156;-0.007812;0.035156
I (27819) sensors;27649233;A;0;0.03125;-0.003906
I (27829) sensors;27659207;A;0;-0.007812;-0.003906
I (27829) sensors;27659289;B;991.853943;;
I (27829) sensors;27664386;U;0.703921;;
I (27839) sensors;27669227;A;0;-0.007812;-0.003906
I (27849) sensors;27679047;A;0;-0.007812;0.035156
I (27859) sensors;27689159;A;0;-0.007812;-0.042969
I (27869) sensors;27699125;A;0;0.03125;0.035156
I (27879) sensors;27709040;A;0;-0.007812;-0.003906
I (27889) sensors;27718941;A;0;-0.007812;0.035156
I (27899) sensors;27728915;A;0;-0.007812;-0.042969
I (27909) sensors;27739042;A;0;0.03125;0.035156
I (27919) sensors;27749047;A;0;-0.007812;-0.003906
I (27929) sensors;27758932;A;0;-0.007812;0.035156
I (27929) sensors;27760508;B;991.861572;;
I (27929) sensors;27764576;U;0.70581;;
I (27939) sensors;27768828;A;0;-0.007812;-0.003906
I (27949) sensors;27778842;A;0;-0.007812;0.035156
I (27959) sensors;27788489;A;0;-0.007812;0.035156
I (27969) sensors;27798595;A;0;0.03125;-0.003906
I (27979) sensors;27808922;A;0;-0.007812;-0.042969
I (27989) sensors;27818876;A;0;0.03125;-0.003906
I (27999) sensors;27828804;A;0;-0.007812;-0.003906
I (28009) sensors;27838871;A;0;-0.007812;0.035156
I (28019) sensors;27848807;A;0;-0.007812;-0.003906
I (28029) sensors;27858630;A;0;-0.007812;0.035156
I (28029) sensors;27861599;B;991.86322;;
I (28029) sensors;27864194;U;0.705295;;
I (28039) sensors;27868740;A;0;-0.007812;-0.003906
I (28049) sensors;27878796;A;0;-0.007812;-0.003906
I (28059) sensors;27888609;A;0;-0.007812;-0.003906
I (28069) sensors;27898093;A;0;-0.007812;0.035156
I (28079) sensors;27908625;A;0;-0.007812;-0.042969
I (28089) sensors;27918534;A;0;-0.007812;0.035156
I (28099) sensors;27928522;A;0;0.03125;-0.003906
I (28109) sensors;27938587;A;0;0.03125;0.035156
I (28119) sensors;27948494;A;0;-0.007812;-0.003906
I (28129) sensors;27958483;A;0.039062;-0.007812;0.035156
I (28129) sensors;27962765;B;991.869934;;
I (28129) sensors;27964192;U;0.706669;;
I (28139) sensors;27968393;A;0;-0.007812;-0.003906
I (28149) sensors;27978556;A;0;0.03125;0.035156
I (28159) sensors;27988479;A;0;-0.007812;-0.042969
I (28169) sensors;27998437;A;0;0.03125;-0.003906
I (28179) sensors;28008075;A;0;0.03125;-0.003906
I (28189) sensors;28018385;A;0;-0.007812;0.035156
I (28199) sensors;28028219;A;0.039062;0.03125;-0.003906
I (28209) sensors;28038232;A;0;-0.007812;-0.003906
I (28219) sensors;28048426;A;0;-0.007812;-0.003906
I (28229) sensors;28058139;A;0;-0.007812;0.035156
I (28229) sensors;28064181;U;0.706669;;
I (28229) sensors;28064403;B;991.867554;;
I (28239) sensors;28068254;A;0;-0.007812;-0.003906
I (28249) sensors;28078096;A;0;-0.007812;-0.003906
I (28259) sensors;28088215;A;0;-0.007812;-0.003906
I (28269) sensors;28098084;A;0;-0.007812;0.035156
I (28279) sensors;28108180;A;0;-0.007812;-0.042969
I (28289) sensors;28117839;A;0;-0.007812;0.035156
I (28299) sensors;28128067;A;0;-0.007812;-0.003906
I (28309) sensors;28138203;A;0;-0.007812;0.035156
I (28319) sensors;28147976;A;0;0.03125;-0.003906
I (28329) sensors;28158237;A;0;-0.007812;0.035156
I (28329) sensors;28164407;U;0.706497;;
I (28329) sensors;28166198;B;991.867554;;
I (28339) sensors;28167975;A;0;-0.007812;-0.003906
I (28349) sensors;28178033;A;0;0.03125;0.035156
I (28359) sensors;28187895;A;0;0.03125;-0.042969
I (28369) sensors;28197833;A;0;-0.007812;-0.003906
I (28379) sensors;28207947;A;0;-0.007812;-0.003906
I (28389) sensors;28217938;A;0;-0.007812;-0.003906
I (28399) sensors;28227685;A;0;-0.007812;-0.003906
I (28409) sensors;28237717;A;0;-0.007812;0.035156
I (28419) sensors;28247709;A;0;-0.007812;-0.003906
I (28429) sensors;28257706;A;-0.035156;0.03125;0.035156
I (28429) sensors;28264210;U;0.708043;;
I (28439) sensors;28267331;A;0;-0.007812;-0.003906
I (28439) sensors;28267402;B;991.865906;;
I (28449) sensors;28277633;A;0;0.03125;0.035156
I (28459) sensors;28287758;A;0;-0.007812;-0.003906
I (28469) sensors;28297727;A;0;0.03125;0.035156
I (28479) sensors;28307690;A;0.039062;-0.007812;-0.003906
I (28489) sensors;28317734;A;0;0.03125;0.035156
I (28499) sensors;28327694;A;0;-0.007812;-0.042969
I (28509) sensors;28337582;A;0;0.03125;-0.003906
I (28519) sensors;28347603;A;0;-0.007812;-0.003906
I (28529) sensors;28357476;A;0;0.03125;0.035156
I (28529) sensors;28364187;U;0.706497;;
I (28539) sensors;28367665;A;0;-0.007812;-0.003906
I (28539) sensors;28368901;B;991.859192;;
I (28549) sensors;28376979;A;0;-0.007812;0.035156
I (28559) sensors;28387508;A;0;-0.007812;-0.042969
I (28569) sensors;28397397;A;0;-0.007812;0.035156
I (28579) sensors;28407571;A;0;-0.007812;-0.003906
I (28589) sensors;28417525;A;0;-0.007812;-0.003906
I (28599) sensors;28427358;A;0;-0.007812;-0.042969
I (28609) sensors;28437427;A;0.039062;-0.007812;0.035156
I (28619) sensors;28447467;A;0;0.03125;-0.003906
I (28629) sensors;28457419;A;0;-0.007812;0.035156
I (28629) sensors;28464202;U;0.706497;;
I (28639) sensors;28467322;A;0.039062;0.03125;-0.003906
I (28639) sensors;28470089;B;991.860901;;
I (28649) sensors;28477312;A;0;-0.007812;0.035156
I (28659) sensors;28486946;A;0;-0.007812;-0.042969
I (28669) sensors;28497071;A;0;-0.007812;-0.003906
I (28679) sensors;28507313;A;0;-0.007812;-0.003906
I (28689) sensors;28517204;A;0;-0.007812;0.035156
I (28699) sensors;28527244;A;0;0.03125;-0.042969
I (28709) sensors;28537017;A;0;0.03125;0.035156
I (28719) sensors;28546973;A;0;-0.007812;-0.003906
I (28729) sensors;28557020;A;0;-0.007812;-0.003906
I (28729) sensors;28565551;U;0.711649;;
I (28739) sensors;28566879;A;0;0.03125;-0.003906
I (28739) sensors;28571930;B;991.847595;;
I (28749) sensors;28576930;A;0;0.03125;0.035156
I (28759) sensors;28586997;A;0;0.03125;-0.003906
I (28769) sensors;28596691;A;0;0.023438;0.035156
I (28779) sensors;28606979;A;0;-0.015625;-0.042969
I (28789) sensors;28616817;A;0;-0.015625;0.035156
I (28799) sensors;28626854;A;0;-0.015625;-0.003906
I (28809) sensors;28637245;A;0;-0.015625;0.035156
I (28819) sensors;28646891;A;0;0.023438;-0.003906
I (28829) sensors;28656908;A;0;0.023438;0.035156
I (28829) sensors;28664525;U;0.711306;;
I (28839) sensors;28666887;A;0;0.023438;-0.003906
I (28839) sensors;28673152;B;991.847595;;
I (28849) sensors;28676713;A;0;0.023438;0.035156
