Time [s],Value,Parity Error,Framing Error
15.593950800,,,,
15.594992200,,,,
15.596033500,,,,
15.597074900,9,,
15.598116200,9,,
15.599157500,.,,
15.600198900,9,,
15.601240200,9,,
15.602281600,,,,
15.603322900,9,,
15.604364300,9,,
15.605405600,.,,
15.606446900,9,,
15.607488300,9,,
15.608529600,,,,
15.609571000,9,,
15.610612300,9,,
15.611653600,.,,
15.612695000,9,,
15.613736300,9,,
15.614777700,*,,
15.615819000,2,,
15.616860300,E,,
15.617901700,CR ,,
15.618943000,LF ,,
15.619984400,$,,
15.621025700,G,,
15.622067100,P,,
15.623108400,G,,
15.624149800,S,,
15.625191100,V,,
15.626232400,,,,
15.627273800,1,,
15.628315100,,,,
15.629356500,1,,
15.630397800,,,,
15.631439100,0,,
15.632480500,0,,
15.633521800,*,,
15.634563200,7,,
15.635604500,9,,
15.636645800,CR ,,
15.637687200,LF ,,
15.638728500,$,,
15.639769900,G,,
15.640811200,L,,
15.641852600,G,,
15.642893900,S,,
15.643935300,V,,
15.644976600,,,,
15.646017900,1,,
15.647059300,,,,
15.648100600,1,,
15.649142000,,,,
15.650183300,0,,
15.651224600,0,,
15.652266000,*,,
15.653307300,6,,
15.654348700,5,,
15.655390000,CR ,,
15.656431400,LF ,,
15.657472700,$,,
15.658514000,G,,
15.659555400,N,,
15.660596700,G,,
15.661638100,L,,
15.662679400,L,,
15.663720700,,,,
15.664762100,,,,
15.665803400,,,,
15.666844800,,,,
15.667886100,,,,
15.668927400,,,,
15.669968800,V,,
15.671010100,,,,
15.672051500,N,,
15.673092800,*,,
15.674134200,7,,
15.675175500,A,,
15.676216900,CR ,,
15.677258200,LF ,,
16.444278200,$,,
16.445319500,G,,
16.446360900,N,,
16.447402200,R,,
16.448443500,M,,
16.449484900,C,,
16.450526200,,,,
16.451567600,,,,
16.452608900,V,,
16.453650200,,,,
16.454691600,,,,
16.455732900,,,,
16.456774300,,,,
16.457815600,,,,
16.458856900,,,,
16.459898300,,,,
16.460939600,,,,
16.461981000,,,,
16.463022300,,,,
16.464063700,N,,
16.465105000,*,,
16.466146400,4,,
16.467187700,D,,
16.468229000,CR ,,
16.469270400,LF ,,
16.470311700,$,,
16.471353100,G,,
16.472394400,N,,
16.473435700,V,,
16.474477100,T,,
16.475518400,G,,
16.476559800,,,,
16.477601100,,,,
16.478642400,,,,
16.479683800,,,,
16.480725100,,,,
16.481766500,,,,
16.482807800,,,,
16.483849200,,,,
16.484890500,,,,
16.485931800,N,,
16.486973200,*,,
16.488014500,2,,
16.489055900,E,,
16.490097200,CR ,,
16.491138500,LF ,,
16.492179900,$,,
16.493221200,G,,
16.494262600,N,,
16.495303900,G,,
16.496345300,G,,
16.497386600,A,,
16.498427900,,,,
16.499469300,,,,
16.500510600,,,,
16.501552000,,,,
16.502593300,,,,
16.503634700,,,,
16.504676000,0,,
16.505717300,,,,
16.506758700,0,,
16.507800000,0,,
16.508841400,,,,
16.509882700,9,,
16.510924000,9,,
16.511965400,.,,
16.513006700,9,,
16.514048100,9,,
16.515089400,,,,
16.516130800,,,,
16.517172100,,,,
16.518213500,,,,
16.519254800,,,,
16.520296100,,,,
16.521337500,*,,
16.522378800,5,,
16.523420200,6,,
16.524461500,CR ,,
16.525502800,LF ,,
16.526544200,$,,
16.527585500,G,,
16.528626900,N,,
16.529668200,G,,
16.530709500,S,,
16.531750900,A,,
16.532792200,,,,
16.533833600,A,,
16.534874900,,,,
16.535916300,1,,
16.536957600,,,,
16.537998900,,,,
16.539040300,,,,
16.540081600,,,,
16.541123000,,,,
16.542164300,,,,
16.543205600,,,,
16.544247000,,,,
16.545288300,,,,
16.546329700,,,,
16.547371000,,,,
16.548412400,,,,
16.549453700,,,,
16.550495000,9,,
16.551536400,9,,
16.552577700,.,,
16.553619100,9,,
16.554660400,9,,
16.555701800,,,,
16.556743100,9,,
16.557784400,9,,
16.558825800,.,,
16.559867100,9,,
16.560908500,9,,
16.561949800,,,,
16.562991100,9,,
16.564032500,9,,
16.565073800,.,,
16.566115200,9,,
16.567156500,9,,
16.568197900,*,,
16.569239200,2,,
16.570280600,E,,
16.571321900,CR ,,
16.572363200,LF ,,
16.573404600,$,,
16.574445900,G,,
16.575487300,N,,
16.576528600,G,,
16.577569900,S,,
16.578611300,A,,
16.579652600,,,,
16.580694000,A,,
16.581735300,,,,
16.582776600,1,,
16.583818000,,,,
16.584859300,,,,
16.585900700,,,,
16.586942000,,,,
16.587983400,,,,
16.589024700,,,,
16.590066000,,,,
16.591107400,,,,
16.592148700,,,,
16.593190100,,,,
16.594231400,,,,
16.595272700,,,,
16.596314100,,,,
16.597355400,9,,
16.598396800,9,,
16.599438100,.,,
16.600479500,9,,
16.601520800,9,,
16.602562100,,,,
16.603603500,9,,
16.604644800,9,,
16.605686200,.,,
16.606727500,9,,
16.607768900,9,,
16.608810200,,,,
16.609851500,9,,
16.610892900,9,,
16.611934200,.,,
16.612975600,9,,
16.614016900,9,,
16.615058200,*,,
16.616099600,2,,
16.617140900,E,,
16.618182300,CR ,,
16.619223600,LF ,,
16.620265000,$,,
16.621306300,G,,
16.622347700,P,,
16.623389000,G,,
16.624430300,S,,
16.625471700,V,,
16.626513000,,,,
16.627554400,1,,
16.628595700,,,,
16.629637000,1,,
16.630678400,,,,
16.631719700,0,,
16.632761100,0,,
16.633802400,*,,
16.634843700,7,,
16.635885100,9,,
16.636926400,CR ,,
16.637967800,LF ,,
16.639009100,$,,
16.640050500,G,,
16.641091800,L,,
16.642133100,G,,
16.643174500,S,,
16.644215800,V,,
16.645257200,,,,
16.646298500,1,,
16.647339800,,,,
16.648381200,1,,
16.649422500,,,,
16.650463900,0,,
16.651505200,0,,
16.652546600,*,,
16.653587900,6,,
16.654629200,5,,
16.655670600,CR ,,
16.656711900,LF ,,
16.657753300,$,,
16.658794600,G,,
16.659836000,N,,
16.660877300,G,,
16.661918600,L,,
16.662960000,L,,
16.664001300,,,,
16.665042700,,,,
16.666084000,,,,
16.667125300,,,,
16.668166700,,,,
16.669208000,,,,
16.670249400,V,,
16.671290700,,,,
16.672332100,N,,
16.673373400,*,,
16.674414700,7,,
16.675456100,A,,
16.676497400,CR ,,
16.677538800,LF ,,
17.444513200,$,,
17.445554500,G,,
17.446595900,N,,
17.447637200,R,,
17.448678500,M,,
17.449719900,C,,
17.450761200,,,,
17.451802600,,,,
17.452843900,V,,
17.453885200,,,,
17.454926600,,,,
17.455967900,,,,
17.457009300,,,,
17.458050600,,,,
17.459092000,,,,
17.460133300,,,,
17.461174600,,,,
17.462216000,,,,
17.463257300,,,,
17.464298700,N,,
17.465340000,*,,
17.466381300,4,,
17.467422700,D,,
17.468464000,CR ,,
17.469505400,LF ,,
17.470546700,$,,
17.471588000,G,,
17.472629400,N,,
17.473670700,V,,
17.474712100,T,,
17.475753400,G,,
17.476794800,,,,
17.477836100,,,,
17.478877500,,,,
17.479918800,,,,
17.480960100,,,,
17.482001500,,,,
17.483042800,,,,
17.484084200,,,,
17.485125500,,,,
17.486166800,N,,
17.487208200,*,,
17.488249500,2,,
17.489290900,E,,
17.490332200,CR ,,
17.491373600,LF ,,
17.492414900,$,,
17.493456200,G,,
17.494497600,N,,
17.495538900,G,,
17.496580300,G,,
17.497621600,A,,
17.498663000,,,,
17.499704300,,,,
17.500745600,,,,
17.501787000,,,,
17.502828300,,,,
17.503869700,,,,
17.504911000,0,,
17.505952300,,,,
17.506993700,0,,
17.508035000,0,,
17.509076400,,,,
17.510117700,9,,
17.511159100,9,,
17.512200400,.,,
17.513241700,9,,
17.514283100,9,,
17.515324400,,,,
17.516365800,,,,
17.517407100,,,,
17.518448400,,,,
17.519489800,,,,
17.520531100,,,,
17.521572500,*,,
17.522613800,5,,
17.523655100,6,,
17.524696500,CR ,,
17.525737800,LF ,,
17.526779200,$,,
17.527820500,G,,
17.528861900,N,,
17.529903200,G,,
17.530944600,S,,
17.531985900,A,,
17.533027200,,,,
17.534068600,A,,
17.535109900,,,,
17.536151300,1,,
17.537192600,,,,
17.538233900,,,,
17.539275300,,,,
17.540316600,,,,
17.541358000,,,,
17.542399300,,,,
17.543440600,,,,
17.544482000,,,,
17.545523300,,,,
17.546564700,,,,
17.547606000,,,,
17.548647400,,,,
17.549688700,,,,
17.550730100,9,,
17.551771400,9,,
17.552812700,.,,
17.553854100,9,,
17.554895400,9,,
17.555936800,,,,
17.556978100,9,,
17.558019400,9,,
17.559060800,.,,
17.560102100,9,,
17.561143500,9,,
17.562184800,,,,
17.563226200,9,,
17.564267500,9,,
17.565308800,.,,
17.566350200,9,,
17.567391500,9,,
17.568432900,*,,
17.569474200,2,,
17.570515500,E,,
17.571556900,CR ,,
17.572598200,LF ,,
17.573639600,$,,
17.574680900,G,,
17.575722200,N,,
17.576763600,G,,
17.577804900,S,,
17.578846300,A,,
17.579887600,,,,
17.580929000,A,,
17.581970300,,,,
17.583011700,1,,
17.584053000,,,,
17.585094300,,,,
17.586135700,,,,
17.587177000,,,,
17.588218400,,,,
17.589259700,,,,
17.590301000,,,,
17.591342400,,,,
17.592383700,,,,
17.593425100,,,,
17.594466400,,,,
17.595507700,,,,
17.596549100,,,,
17.597590400,9,,
17.598631800,9,,
17.599673100,.,,
17.600714500,9,,
17.601755800,9,,
17.602797200,,,,
17.603838500,9,,
17.604879800,9,,
17.605921200,.,,
17.606962500,9,,
17.608003900,9,,
17.609045200,,,,
17.610086500,9,,
17.611127900,9,,
17.612169200,.,,
17.613210600,9,,
17.614251900,9,,
17.615293200,*,,
17.616334600,2,,
17.617375900,E,,
17.618417300,CR ,,
17.619458600,LF ,,
17.620500000,$,,
17.621541300,G,,
17.622582600,P,,
17.623624000,G,,
17.624665300,S,,
17.625706700,V,,
17.626748000,,,,
17.627789300,1,,
17.628830700,,,,
17.629872000,1,,
17.630913400,,,,
17.631954700,0,,
17.632996100,0,,
17.634037400,*,,
17.635078800,7,,
17.636120100,9,,
17.637161400,CR ,,
17.638202800,LF ,,
17.639244100,$,,
17.640285500,G,,
17.641326800,L,,
17.642368100,G,,
17.643409500,S,,
17.644450800,V,,
17.645492200,,,,
17.646533500,1,,
17.647574800,,,,
17.648616200,1,,
17.649657500,,,,
17.650698900,0,,
17.651740200,0,,
17.652781600,*,,
17.653822900,6,,
17.654864300,5,,
17.655905600,CR ,,
17.656946900,LF ,,
17.657988300,$,,
17.659029600,G,,
17.660071000,N,,
17.661112300,G,,
17.662153600,L,,
17.663195000,L,,
17.664236300,,,,
17.665277700,,,,
17.666319000,,,,
17.667360300,,,,
17.668401700,,,,
17.669443000,,,,
17.670484400,V,,
17.671525700,,,,
17.672567100,N,,
17.673608400,*,,
17.674649700,7,,
17.675691100,A,,
17.676732400,CR ,,
17.677773800,LF ,,
18.444780700,$,,
18.445822000,G,,
18.446863400,N,,
18.447904700,R,,
18.448946100,M,,
18.449987400,C,,
18.451028800,,,,
18.452070100,,,,
18.453111400,V,,
18.454152800,,,,
18.455194100,,,,
18.456235500,,,,
18.457276800,,,,
18.458318100,,,,
18.459359500,,,,
18.460400800,,,,
18.461442200,,,,
18.462483500,,,,
18.463524800,,,,
18.464566200,N,,
18.465607500,*,,
18.466648900,4,,
18.467690200,D,,
18.468731600,CR ,,
18.469772900,LF ,,
18.470814300,$,,
18.471855600,G,,
18.472896900,N,,
18.473938300,V,,
18.474979600,T,,
18.476021000,G,,
18.477062300,,,,
18.478103600,,,,
18.479145000,,,,
18.480186300,,,,
18.481227700,,,,
18.482269000,,,,
18.483310400,,,,
18.484351700,,,,
18.485393000,,,,
18.486434400,N,,
18.487475700,*,,
18.488517100,2,,
18.489558400,E,,
18.490599800,CR ,,
18.491641100,LF ,,
18.492682400,$,,
18.493723800,G,,
18.494765100,N,,
18.495806500,G,,
18.496847800,G,,
18.497889100,A,,
18.498930500,,,,
18.499971800,,,,
18.501013200,,,,
18.502054500,,,,
18.503095900,,,,
18.504137200,,,,
18.505178500,0,,
18.506219900,,,,
18.507261200,0,,
18.508302600,0,,
18.509343900,,,,
18.510385200,9,,
18.511426600,9,,
18.512467900,.,,
18.513509300,9,,
18.514550600,9,,
18.515591900,,,,
18.516633300,,,,
18.517674600,,,,
18.518716000,,,,
18.519757300,,,,
18.520798700,,,,
18.521840000,*,,
18.522881400,5,,
18.523922700,6,,
18.524964000,CR ,,
18.526005400,LF ,,
18.527046700,$,,
18.528088100,G,,
18.529129400,N,,
18.530170700,G,,
18.531212100,S,,
18.532253400,A,,
18.533294800,,,,
18.534336100,A,,
18.535377400,,,,
18.536418800,1,,
18.537460100,,,,
18.538501500,,,,
18.539542800,,,,
18.540584200,,,,
18.541625500,,,,
18.542666900,,,,
18.543708200,,,,
18.544749500,,,,
18.545790900,,,,
18.546832200,,,,
18.547873600,,,,
18.548914900,,,,
18.549956200,,,,
18.550997600,9,,
18.552038900,9,,
18.553080300,.,,
18.554121600,9,,
18.555162900,9,,
18.556204300,,,,
18.557245600,9,,
18.558287000,9,,
18.559328300,.,,
18.560369700,9,,
18.561411000,9,,
18.562452300,,,,
18.563493700,9,,
18.564535000,9,,
18.565576400,.,,
18.566617700,9,,
18.567659000,9,,
18.568700400,*,,
18.569741700,2,,
18.570783100,E,,
18.571824400,CR ,,
18.572865800,LF ,,
18.573907100,$,,
18.574948500,G,,
18.575989800,N,,
18.577031100,G,,
18.578072500,S,,
18.579113800,A,,
18.580155200,,,,
18.581196500,A,,
18.582237800,,,,
18.583279200,1,,
18.584320500,,,,
18.585361900,,,,
18.586403200,,,,
18.587444500,,,,
18.588485900,,,,
18.589527200,,,,
18.590568600,,,,
18.591609900,,,,
18.592651300,,,,
18.593692600,,,,
18.594734000,,,,
18.595775300,,,,
18.596816600,,,,
18.597858000,9,,
18.598899300,9,,
18.599940700,.,,
18.600982000,9,,
18.602023300,9,,
18.603064700,,,,
18.604106000,9,,
18.605147400,9,,
18.606188700,.,,
18.607230000,9,,
18.608271400,9,,
18.609312700,,,,
18.610354100,9,,
18.611395400,9,,
18.612436800,.,,
18.613478100,9,,
18.614519400,9,,
18.615560800,*,,
18.616602100,2,,
18.617643500,E,,
18.618684800,CR ,,
18.619726100,LF ,,
18.620767500,$,,
18.621808800,G,,
18.622850200,P,,
18.623891500,G,,
18.624932900,S,,
18.625974200,V,,
18.627015500,,,,
18.628056900,1,,
18.629098200,,,,
18.630139600,1,,
18.631180900,,,,
18.632222300,0,,
18.633263600,0,,
18.634304900,*,,
18.635346300,7,,
18.636387600,9,,
18.637429000,CR ,,
18.638470300,LF ,,
18.639511600,$,,
18.640553000,G,,
18.641594300,L,,
18.642635700,G,,
18.643677000,S,,
18.644718400,V,,
18.645759700,,,,
18.646801100,1,,
18.647842400,,,,
18.648883700,1,,
18.649925100,,,,
18.650966400,0,,
18.652007800,0,,
18.653049100,*,,
18.654090400,6,,
18.655131800,5,,
18.656173100,CR ,,
18.657214500,LF ,,
18.658255800,$,,
18.659297100,G,,
18.660338500,N,,
18.661379800,G,,
18.662421200,L,,
18.663462500,L,,
18.664503900,,,,
18.665545200,,,,
18.666586500,,,,
18.667627900,,,,
18.668669200,,,,
18.669710600,,,,
18.670751900,V,,
18.671793200,,,,
18.672834600,N,,
18.673875900,*,,
18.674917300,7,,
18.675958600,A,,
18.677000000,CR ,,
18.678041300,LF ,,
19.445119800,$,,
19.446161200,G,,
19.447202500,N,,
19.448243800,R,,
19.449285200,M,,
19.450326500,C,,
19.451367900,,,,
19.452409200,,,,
19.453450500,V,,
19.454491900,,,,
19.455533200,,,,
19.456574600,,,,
19.457615900,,,,
19.458657300,,,,
19.459698600,,,,
19.460739900,,,,
19.461781300,,,,
19.462822600,,,,
19.463864000,,,,
19.464905300,N,,
19.465946700,*,,
19.466988000,4,,
19.468029300,D,,
19.469070700,CR ,,
19.470112000,LF ,,
19.471153400,$,,
19.472194700,G,,
19.473236000,N,,
19.474277400,V,,
19.475318700,T,,
19.476360100,G,,
19.477401400,,,,
19.478442800,,,,
19.479484100,,,,
19.480525400,,,,
19.481566800,,,,
19.482608100,,,,
19.483649500,,,,
19.484690800,,,,
19.485732200,,,,
19.486773500,N,,
19.487814800,*,,
19.488856200,2,,
19.489897500,E,,
19.490938900,CR ,,
19.491980200,LF ,,
19.493021500,$,,
19.494062900,G,,
19.495104200,N,,
19.496145600,G,,
19.497186900,G,,
19.498228300,A,,
19.499269600,,,,
19.500310900,,,,
19.501352300,,,,
19.502393600,,,,
19.503435000,,,,
19.504476300,,,,
19.505517600,0,,
19.506559000,,,,
19.507600300,0,,
19.508641700,0,,
19.509683000,,,,
19.510724300,9,,
19.511765700,9,,
19.512807000,.,,
19.513848400,9,,
19.514889700,9,,
19.515931100,,,,
19.516972400,,,,
19.518013800,,,,
19.519055100,,,,
19.520096400,,,,
19.521137800,,,,
19.522179100,*,,
19.523220500,5,,
19.524261800,6,,
19.525303100,CR ,,
19.526344500,LF ,,
19.527385800,$,,
19.528427200,G,,
19.529468500,N,,
19.530509900,G,,
19.531551200,S,,
19.532592500,A,,
19.533633900,,,,
19.534675200,A,,
19.535716600,,,,
19.536757900,1,,
19.537799300,,,,
19.538840600,,,,
19.539881900,,,,
19.540923300,,,,
19.541964600,,,,
19.543006000,,,,
19.544047300,,,,
19.545088600,,,,
19.546130000,,,,
19.547171300,,,,
19.548212700,,,,
19.549254000,,,,
19.550295400,,,,
19.551336700,9,,
19.552378000,9,,
19.553419400,.,,
19.554460700,9,,
19.555502100,9,,
19.556543400,,,,
19.557584700,9,,
19.558626100,9,,
19.559667400,.,,
19.560708800,9,,
19.561750100,9,,
19.562791400,,,,
19.563832800,9,,
19.564874100,9,,
19.565915500,.,,
19.566956800,9,,
19.567998200,9,,
19.569039500,*,,
19.570080900,2,,
19.571122200,E,,
19.572163500,CR ,,
19.573204900,LF ,,
19.574246200,$,,
19.575287600,G,,
19.576328900,N,,
19.577370200,G,,
19.578411600,S,,
19.579452900,A,,
19.580494300,,,,
19.581535600,A,,
19.582576900,,,,
19.583618300,1,,
19.584659600,,,,
19.585701000,,,,
19.586742300,,,,
19.587783700,,,,
19.588825000,,,,
19.589866400,,,,
19.590907700,,,,
19.591949000,,,,
19.592990400,,,,
19.594031700,,,,
19.595073100,,,,
19.596114400,,,,
19.597155700,,,,
19.598197100,9,,
19.599238400,9,,
19.600279800,.,,
19.601321100,9,,
19.602362400,9,,
19.603403800,,,,
19.604445100,9,,
19.605486500,9,,
19.606527800,.,,
19.607569200,9,,
19.608610500,9,,
19.609651800,,,,
19.610693200,9,,
19.611734500,9,,
19.612775900,.,,
19.613817200,9,,
19.614858500,9,,
19.615899900,*,,
19.616941200,2,,
19.617982600,E,,
19.619023900,CR ,,
19.620065300,LF ,,
19.621106600,$,,
19.622147900,G,,
19.623189300,P,,
19.624230600,G,,
19.625272000,S,,
19.626313300,V,,
19.627354700,,,,
19.628396000,1,,
19.629437300,,,,
19.630478700,1,,
19.631520000,,,,
19.632561400,0,,
19.633602700,0,,
19.634644000,*,,
19.635685400,7,,
19.636726700,9,,
19.637768100,CR ,,
19.638809400,LF ,,
19.639850800,$,,
19.640892100,G,,
19.641933500,L,,
19.642974800,G,,
19.644016100,S,,
19.645057500,V,,
19.646098800,,,,
19.647140200,1,,
19.648181500,,,,
19.649222800,1,,
19.650264200,,,,
19.651305500,0,,
19.652346900,0,,
19.653388200,*,,
19.654429500,6,,
19.655470900,5,,
19.656512200,CR ,,
19.657553600,LF ,,
19.658594900,$,,
19.659636300,G,,
19.660677600,N,,
19.661718900,G,,
19.662760300,L,,
19.663801600,L,,
19.664843000,,,,
19.665884300,,,,
19.666925600,,,,
19.667967000,,,,
19.669008300,,,,
19.670049700,,,,
19.671091000,V,,
19.672132300,,,,
19.673173700,N,,
19.674215000,*,,
19.675256400,7,,
19.676297700,A,,
19.677339100,CR ,,
19.678380400,LF ,,
20.445354800,$,,
20.446396100,G,,
20.447437500,N,,
20.448478800,R,,
20.449520100,M,,
20.450561500,C,,
20.451602800,,,,
20.452644200,,,,
20.453685500,V,,
20.454726800,,,,
20.455768200,,,,
20.456809500,,,,
20.457850900,,,,
20.458892200,,,,
20.459933600,,,,
20.460974900,,,,
20.462016300,,,,
20.463057600,,,,
20.464098900,,,,
20.465140300,N,,
20.466181600,*,,
20.467223000,4,,
20.468264300,D,,
20.469305600,CR ,,
20.470347000,LF ,,
20.471388300,$,,
20.472429700,G,,
20.473471000,N,,
20.474512300,V,,
20.475553700,T,,
20.476595000,G,,
20.477636400,,,,
20.478677700,,,,
20.479719100,,,,
20.480760400,,,,
20.481801800,,,,
20.482843100,,,,
20.483884400,,,,
20.484925800,,,,
20.485967100,,,,
20.487008500,N,,
20.488049800,*,,
20.489091100,2,,
20.490132500,E,,
20.491173800,CR ,,
20.492215200,LF ,,
20.493256500,$,,
20.494297800,G,,
20.495339200,N,,
20.496380500,G,,
20.497421900,G,,
20.498463200,A,,
20.499504600,,,,
20.500545900,,,,
20.501587200,,,,
20.502628600,,,,
20.503669900,,,,
20.504711300,,,,
20.505752600,0,,
20.506793900,,,,
20.507835300,0,,
20.508876600,0,,
20.509918000,,,,
20.510959300,9,,
20.512000700,9,,
20.513042000,.,,
20.514083300,9,,
20.515124700,9,,
20.516166000,,,,
20.517207400,,,,
20.518248700,,,,
20.519290100,,,,
20.520331400,,,,
20.521372700,,,,
20.522414100,*,,
20.523455400,5,,
20.524496800,6,,
20.525538100,CR ,,
20.526579400,LF ,,
20.527620800,$,,
20.528662100,G,,
20.529703500,N,,
20.530744800,G,,
20.531786200,S,,
20.532827500,A,,
20.533868800,,,,
20.534910200,A,,
20.535951500,,,,
20.536992900,1,,
20.538034200,,,,
20.539075600,,,,
20.540116900,,,,
20.541158200,,,,
20.542199600,,,,
20.543240900,,,,
20.544282300,,,,
20.545323600,,,,
20.546364900,,,,
20.547406300,,,,
20.548447600,,,,
20.549489000,,,,
20.550530300,,,,
20.551571700,9,,
20.552613000,9,,
20.553654300,.,,
20.554695700,9,,
20.555737000,9,,
20.556778400,,,,
20.557819700,9,,
20.558861000,9,,
20.559902400,.,,
20.560943700,9,,
20.561985100,9,,
20.563026400,,,,
20.564067700,9,,
20.565109100,9,,
20.566150400,.,,
20.567191800,9,,
20.568233100,9,,
20.569274500,*,,
20.570315800,2,,
20.571357200,E,,
20.572398500,CR ,,
20.573439800,LF ,,
20.574481200,$,,
20.575522500,G,,
20.576563900,N,,
20.577605200,G,,
20.578646500,S,,
20.579687900,A,,
20.580729200,,,,
20.581770600,A,,
20.582811900,,,,
20.583853200,1,,
20.584894600,,,,
20.585935900,,,,
20.586977300,,,,
20.588018600,,,,
20.589060000,,,,
20.590101300,,,,
20.591142700,,,,
20.592184000,,,,
20.593225300,,,,
20.594266700,,,,
20.595308000,,,,
20.596349400,,,,
20.597390700,,,,
20.598432000,9,,
20.599473400,9,,
20.600514700,.,,
20.601556100,9,,
20.602597400,9,,
20.603638700,,,,
20.604680100,9,,
20.605721400,9,,
20.606762800,.,,
20.607804100,9,,
20.608845500,9,,
20.609886800,,,,
20.610928100,9,,
20.611969500,9,,
20.613010800,.,,
20.614052200,9,,
20.615093500,9,,
20.616134800,*,,
20.617176200,2,,
20.618217500,E,,
20.619258900,CR ,,
20.620300200,LF ,,
20.621341600,$,,
20.622382900,G,,
20.623424300,P,,
20.624465600,G,,
20.625506900,S,,
20.626548300,V,,
20.627589600,,,,
20.628631000,1,,
20.629672300,,,,
20.630713600,1,,
20.631755000,,,,
20.632796300,0,,
20.633837700,0,,
20.634879000,*,,
20.635920300,7,,
20.636961700,9,,
20.638003000,CR ,,
20.639044400,LF ,,
20.640085700,$,,
20.641127100,G,,
20.642168400,L,,
20.643209800,G,,
20.644251100,S,,
20.645292400,V,,
20.646333800,,,,
20.647375100,1,,
20.648416500,,,,
20.649457800,1,,
20.650499100,,,,
20.651540500,0,,
20.652581800,0,,
20.653623200,*,,
20.654664500,6,,
20.655705800,5,,
20.656747200,CR ,,
20.657788500,LF ,,
20.658829900,$,,
20.659871200,G,,
20.660912600,N,,
20.661953900,G,,
20.662995200,L,,
20.664036600,L,,
20.665077900,,,,
20.666119300,,,,
20.667160600,,,,
20.668201900,,,,
20.669243300,,,,
20.670284600,,,,
20.671326000,V,,
20.672367300,,,,
20.673408700,N,,
20.674450000,*,,
20.675491300,7,,
20.676532700,A,,
20.677574000,CR ,,
20.678615400,LF ,,
21.445635300,$,,
21.446676600,G,,
21.447718000,N,,
21.448759300,R,,
21.449800700,M,,
21.450842000,C,,
21.451883300,,,,
21.452924700,,,,
21.453966000,V,,
21.455007400,,,,
21.456048700,,,,
21.457090000,,,,
21.458131400,,,,
21.459172700,,,,
21.460214100,,,,
21.461255400,,,,
21.462296800,,,,
21.463338100,,,,
21.464379400,,,,
21.465420800,N,,
21.466462100,*,,
21.467503500,4,,
21.468544800,D,,
21.469586100,CR ,,
21.470627500,LF ,,
21.471668800,$,,
21.472710200,G,,
21.473751500,N,,
21.474792900,V,,
21.475834200,T,,
21.476875500,G,,
21.477916900,,,,
21.478958200,,,,
21.479999600,,,,
21.481040900,,,,
21.482082300,,,,
21.483123600,,,,
21.484164900,,,,
21.485206300,,,,
21.486247600,,,,
21.487289000,N,,
21.488330300,*,,
21.489371600,2,,
21.490413000,E,,
21.491454300,CR ,,
21.492495700,LF ,,
21.493537000,$,,
21.494578400,G,,
21.495619700,N,,
21.496661000,G,,
21.497702400,G,,
21.498743700,A,,
21.499785100,,,,
21.500826400,,,,
21.501867800,,,,
21.502909100,,,,
21.503950400,,,,
21.504991800,,,,
21.506033100,0,,
21.507074500,,,,
21.508115800,0,,
21.509157100,0,,
21.510198500,,,,
21.511239800,9,,
21.512281200,9,,
21.513322500,.,,
21.514363900,9,,
21.515405200,9,,
21.516446500,,,,
21.517487900,,,,
21.518529200,,,,
21.519570600,,,,
21.520611900,,,,
21.521653200,,,,
21.522694600,*,,
21.523735900,5,,
21.524777300,6,,
21.525818600,CR ,,
21.526859900,LF ,,
21.527901300,$,,
21.528942600,G,,
21.529984000,N,,
21.531025300,G,,
21.532066700,S,,
21.533108000,A,,
21.534149400,,,,
21.535190700,A,,
21.536232000,,,,
21.537273400,1,,
21.538314700,,,,
21.539356100,,,,
21.540397400,,,,
21.541438700,,,,
21.542480100,,,,
21.543521400,,,,
21.544562800,,,,
21.545604100,,,,
21.546645400,,,,
21.547686800,,,,
21.548728100,,,,
21.549769500,,,,
21.550810800,,,,
21.551852200,9,,
21.552893500,9,,
21.553934900,.,,
21.554976200,9,,
21.556017500,9,,
21.557058900,,,,
21.558100200,9,,
21.559141600,9,,
21.560182900,.,,
21.561224200,9,,
21.562265600,9,,
21.563306900,,,,
21.564348300,9,,
21.565389600,9,,
21.566430900,.,,
21.567472300,9,,
21.568513600,9,,
21.569555000,*,,
21.570596300,2,,
21.571637700,E,,
21.572679000,CR ,,
21.573720300,LF ,,
21.574761700,$,,
21.575803000,G,,
21.576844400,N,,
21.577885700,G,,
21.578927000,S,,
21.579968400,A,,
21.581009700,,,,
21.582051100,A,,
21.583092400,,,,
21.584133800,1,,
21.585175100,,,,
21.586216400,,,,
21.587257800,,,,
21.588299100,,,,
21.589340500,,,,
21.590381800,,,,
21.591423200,,,,
21.592464500,,,,
21.593505800,,,,
21.594547200,,,,
21.595588500,,,,
21.596629900,,,,
21.597671200,,,,
21.598712500,9,,
21.599753900,9,,
21.600795200,.,,
21.601836600,9,,
21.602877900,9,,
21.603919300,,,,
21.604960600,9,,
21.606001900,9,,
21.607043300,.,,
21.608084600,9,,
21.609126000,9,,
21.610167300,,,,
21.611208700,9,,
21.612250000,9,,
21.613291300,.,,
21.614332700,9,,
21.615374000,9,,
21.616415400,*,,
21.617456700,2,,
21.618498000,E,,
21.619539400,CR ,,
21.620580700,LF ,,
21.621622100,$,,
21.622663400,G,,
21.623704800,P,,
